"IM Race-Ethnicity no Unknown","Age at death 18_Age Categories for NordPred","IM Subsite","IM Histology with All","IM 5-year LATEST","Crude Rate","Count","Population"
3,17,3,1,3,8.86,86,970176
3,17,3,2,0,^,^,458852
3,17,3,2,1,^,^,617519
3,17,3,2,2,^,^,771223
3,17,3,2,3,^,^,970176
3,18,0,0,0,91.11,298,327069
3,18,0,0,1,82.42,396,480480
3,18,0,0,2,71.57,510,712631
3,18,0,0,3,57.76,592,1024847
3,18,0,1,0,79.80,261,327069
3,18,0,1,1,69.51,334,480480
3,18,0,1,2,61.32,437,712631
3,18,0,1,3,48.40,496,1024847
3,18,0,2,0,^,^,327069
3,18,0,2,1,^,^,480480
3,18,0,2,2,^,^,712631
3,18,0,2,3,^,^,1024847
3,18,1,0,0,8.87,29,327069
3,18,1,0,1,5.20,25,480480
3,18,1,0,2,7.72,55,712631
3,18,1,0,3,4.68,48,1024847
3,18,1,1,0,8.26,27,327069
3,18,1,1,1,4.79,23,480480
3,18,1,1,2,7.16,51,712631
3,18,1,1,3,3.90,40,1024847
3,18,1,2,0,^,^,327069
3,18,1,2,1,^,^,480480
3,18,1,2,2,^,^,712631
3,18,1,2,3,^,^,1024847
3,18,2,0,0,56.56,185,327069
3,18,2,0,1,53.28,256,480480
3,18,2,0,2,42.52,303,712631
3,18,2,0,3,36.69,376,1024847
3,18,2,1,0,52.28,171,327069
3,18,2,1,1,48.70,234,480480
3,18,2,1,2,39.99,285,712631
3,18,2,1,3,34.25,351,1024847
3,18,2,2,0,^,^,327069
3,18,2,2,1,^,^,480480
3,18,2,2,2,^,^,712631
3,18,2,2,3,^,^,1024847
3,18,3,0,0,25.68,84,327069
3,18,3,0,1,23.93,115,480480
3,18,3,0,2,21.33,152,712631
3,18,3,0,3,16.39,168,1024847
3,18,3,1,0,19.26,63,327069
3,18,3,1,1,16.03,77,480480
3,18,3,1,2,14.17,101,712631
3,18,3,1,3,10.25,105,1024847
3,18,3,2,0,^,^,327069
3,18,3,2,1,^,^,480480
3,18,3,2,2,^,^,712631
3,18,3,2,3,^,^,1024847
3,19,0,0,0,4.66,1991,42718207
3,19,0,0,1,5.32,2643,49646198
3,19,0,0,2,4.93,2800,56807722
3,19,0,0,3,4.69,3038,64775281
3,19,0,1,0,4.28,1827,42718207
3,19,0,1,1,4.83,2396,49646198
3,19,0,1,2,4.48,2545,56807722
3,19,0,1,3,4.20,2723,64775281
3,19,0,2,0,0.07,29,42718207
3,19,0,2,1,0.07,34,49646198
3,19,0,2,2,0.07,42,56807722
3,19,0,2,3,0.09,61,64775281
3,19,1,0,0,0.46,197,42718207
3,19,1,0,1,0.49,241,49646198
3,19,1,0,2,0.53,302,56807722
3,19,1,0,3,0.57,369,64775281
3,19,1,1,0,0.44,186,42718207
3,19,1,1,1,0.45,222,49646198
3,19,1,1,2,0.48,273,56807722
3,19,1,1,3,0.51,333,64775281
3,19,1,2,0,^,^,42718207
3,19,1,2,1,^,^,49646198
3,19,1,2,2,^,^,56807722
3,19,1,2,3,^,^,64775281
3,19,2,0,0,2.64,1127,42718207
3,19,2,0,1,3.16,1568,49646198
3,19,2,0,2,2.86,1626,56807722
3,19,2,0,3,2.68,1739,64775281
3,19,2,1,0,2.53,1081,42718207
3,19,2,1,1,2.99,1484,49646198
3,19,2,1,2,2.75,1562,56807722
3,19,2,1,3,2.54,1646,64775281
3,19,2,2,0,0.04,19,42718207
3,19,2,2,1,0.04,19,49646198
3,19,2,2,2,0.03,18,56807722
3,19,2,2,3,0.05,35,64775281
3,19,3,0,0,1.56,667,42718207
3,19,3,0,1,1.68,834,49646198
3,19,3,0,2,1.54,872,56807722
3,19,3,0,3,1.44,930,64775281
3,19,3,1,0,1.31,560,42718207
3,19,3,1,1,1.39,690,49646198
3,19,3,1,2,1.25,710,56807722
3,19,3,1,3,1.15,744,64775281
3,19,3,2,0,^,^,42718207
3,19,3,2,1,0.02,11,49646198
3,19,3,2,2,0.03,15,56807722
3,19,3,2,3,0.03,17,64775281
4,0,0,0,0,^,^,13461867
4,0,0,0,1,^,^,15293635
4,0,0,0,2,^,^,15852044
4,0,0,0,3,^,^,15448112
4,0,0,1,0,^,^,13461867
4,0,0,1,1,^,^,15293635
4,0,0,1,2,^,^,15852044
4,0,0,1,3,^,^,15448112
4,0,0,2,0,^,^,13461867
4,0,0,2,1,^,^,15293635
4,0,0,2,2,^,^,15852044
4,0,0,2,3,^,^,15448112
4,0,1,0,0,^,^,13461867
4,0,1,0,1,^,^,15293635
4,0,1,0,2,^,^,15852044
4,0,1,0,3,^,^,15448112
4,0,1,1,0,^,^,13461867
4,0,1,1,1,^,^,15293635
4,0,1,1,2,^,^,15852044
4,0,1,1,3,^,^,15448112
4,0,1,2,0,^,^,13461867
4,0,1,2,1,^,^,15293635
4,0,1,2,2,^,^,15852044
4,0,1,2,3,^,^,15448112
4,0,2,0,0,^,^,13461867
4,0,2,0,1,^,^,15293635
4,0,2,0,2,^,^,15852044
4,0,2,0,3,^,^,15448112
4,0,2,1,0,^,^,13461867
4,0,2,1,1,^,^,15293635
4,0,2,1,2,^,^,15852044
4,0,2,1,3,^,^,15448112
4,0,2,2,0,^,^,13461867
4,0,2,2,1,^,^,15293635
4,0,2,2,2,^,^,15852044
4,0,2,2,3,^,^,15448112
4,0,3,0,0,^,^,13461867
4,0,3,0,1,^,^,15293635
4,0,3,0,2,^,^,15852044
4,0,3,0,3,^,^,15448112
4,0,3,1,0,^,^,13461867
4,0,3,1,1,^,^,15293635
4,0,3,1,2,^,^,15852044
4,0,3,1,3,^,^,15448112
4,0,3,2,0,^,^,13461867
4,0,3,2,1,^,^,15293635
4,0,3,2,2,^,^,15852044
4,0,3,2,3,^,^,15448112
4,1,0,0,0,^,^,12667144
4,1,0,0,1,^,^,13634732
4,1,0,0,2,^,^,15618916
4,1,0,0,3,^,^,16029346
4,1,0,1,0,^,^,12667144
4,1,0,1,1,^,^,13634732
4,1,0,1,2,^,^,15618916
4,1,0,1,3,^,^,16029346
4,1,0,2,0,^,^,12667144
4,1,0,2,1,^,^,13634732
4,1,0,2,2,^,^,15618916
4,1,0,2,3,^,^,16029346
4,1,1,0,0,^,^,12667144
4,1,1,0,1,^,^,13634732
4,1,1,0,2,^,^,15618916
4,1,1,0,3,^,^,16029346
4,1,1,1,0,^,^,12667144
4,1,1,1,1,^,^,13634732
4,1,1,1,2,^,^,15618916
4,1,1,1,3,^,^,16029346
4,1,1,2,0,^,^,12667144
4,1,1,2,1,^,^,13634732
4,1,1,2,2,^,^,15618916
4,1,1,2,3,^,^,16029346
4,1,2,0,0,^,^,12667144
4,1,2,0,1,^,^,13634732
4,1,2,0,2,^,^,15618916
4,1,2,0,3,^,^,16029346
4,1,2,1,0,^,^,12667144
4,1,2,1,1,^,^,13634732
4,1,2,1,2,^,^,15618916
4,1,2,1,3,^,^,16029346
4,1,2,2,0,^,^,12667144
4,1,2,2,1,^,^,13634732
4,1,2,2,2,^,^,15618916
4,1,2,2,3,^,^,16029346
4,1,3,0,0,^,^,12667144
4,1,3,0,1,^,^,13634732
4,1,3,0,2,^,^,15618916
4,1,3,0,3,^,^,16029346
4,1,3,1,0,^,^,12667144
4,1,3,1,1,^,^,13634732
4,1,3,1,2,^,^,15618916
4,1,3,1,3,^,^,16029346
4,1,3,2,0,^,^,12667144
4,1,3,2,1,^,^,13634732
4,1,3,2,2,^,^,15618916
4,1,3,2,3,^,^,16029346
4,2,0,0,0,^,^,12233314
4,2,0,0,1,^,^,13882166
4,2,0,0,2,^,^,14878250
4,2,0,0,3,^,^,15830647
4,2,0,1,0,^,^,12233314
4,2,0,1,1,^,^,13882166
4,2,0,1,2,^,^,14878250
4,2,0,1,3,^,^,15830647
4,2,0,2,0,^,^,12233314
4,2,0,2,1,^,^,13882166
4,2,0,2,2,^,^,14878250
4,2,0,2,3,^,^,15830647
4,2,1,0,0,^,^,12233314
4,2,1,0,1,^,^,13882166
4,2,1,0,2,^,^,14878250
4,2,1,0,3,^,^,15830647
4,2,1,1,0,^,^,12233314
4,2,1,1,1,^,^,13882166
4,2,1,1,2,^,^,14878250
4,2,1,1,3,^,^,15830647
4,2,1,2,0,^,^,12233314
4,2,1,2,1,^,^,13882166
4,2,1,2,2,^,^,14878250
4,2,1,2,3,^,^,15830647
4,2,2,0,0,^,^,12233314
4,2,2,0,1,^,^,13882166
4,2,2,0,2,^,^,14878250
4,2,2,0,3,^,^,15830647
4,2,2,1,0,^,^,12233314
4,2,2,1,1,^,^,13882166
4,2,2,1,2,^,^,14878250
4,2,2,1,3,^,^,15830647
4,2,2,2,0,^,^,12233314
4,2,2,2,1,^,^,13882166
4,2,2,2,2,^,^,14878250
4,2,2,2,3,^,^,15830647
4,2,3,0,0,^,^,12233314
4,2,3,0,1,^,^,13882166
4,2,3,0,2,^,^,14878250
4,2,3,0,3,^,^,15830647
4,2,3,1,0,^,^,12233314
4,2,3,1,1,^,^,13882166
4,2,3,1,2,^,^,14878250
4,2,3,1,3,^,^,15830647
4,2,3,2,0,^,^,12233314
4,2,3,2,1,^,^,13882166
4,2,3,2,2,^,^,14878250
4,2,3,2,3,^,^,15830647
4,3,0,0,0,^,^,11427757
4,3,0,0,1,^,^,13524456
4,3,0,0,2,^,^,14706944
4,3,0,0,3,^,^,15158799
4,3,0,1,0,^,^,11427757
4,3,0,1,1,^,^,13524456
4,3,0,1,2,^,^,14706944
4,3,0,1,3,^,^,15158799
4,3,0,2,0,^,^,11427757
4,3,0,2,1,^,^,13524456
4,3,0,2,2,^,^,14706944
4,3,0,2,3,^,^,15158799
4,3,1,0,0,^,^,11427757
4,3,1,0,1,^,^,13524456
4,3,1,0,2,^,^,14706944
4,3,1,0,3,^,^,15158799
4,3,1,1,0,^,^,11427757
4,3,1,1,1,^,^,13524456
4,3,1,1,2,^,^,14706944
4,3,1,1,3,^,^,15158799
4,3,1,2,0,^,^,11427757
4,3,1,2,1,^,^,13524456
4,3,1,2,2,^,^,14706944
4,3,1,2,3,^,^,15158799
4,3,2,0,0,^,^,11427757
4,3,2,0,1,^,^,13524456
4,3,2,0,2,^,^,14706944
4,3,2,0,3,^,^,15158799
4,3,2,1,0,^,^,11427757
4,3,2,1,1,^,^,13524456
4,3,2,1,2,^,^,14706944
4,3,2,1,3,^,^,15158799
4,3,2,2,0,^,^,11427757
4,3,2,2,1,^,^,13524456
4,3,2,2,2,^,^,14706944
4,3,2,2,3,^,^,15158799
4,3,3,0,0,^,^,11427757
4,3,3,0,1,^,^,13524456
4,3,3,0,2,^,^,14706944
4,3,3,0,3,^,^,15158799
4,3,3,1,0,^,^,11427757
4,3,3,1,1,^,^,13524456
4,3,3,1,2,^,^,14706944
4,3,3,1,3,^,^,15158799
4,3,3,2,0,^,^,11427757
4,3,3,2,1,^,^,13524456
4,3,3,2,2,^,^,14706944
4,3,3,2,3,^,^,15158799
4,4,0,0,0,0.09,11,12031951
4,4,0,0,1,0.18,23,12996540
4,4,0,0,2,0.10,15,14565078
4,4,0,0,3,0.13,20,15086033
4,4,0,1,0,0.08,10,12031951
4,4,0,1,1,0.14,18,12996540
4,4,0,1,2,0.10,14,14565078
4,4,0,1,3,0.11,16,15086033
4,4,0,2,0,^,^,12031951
4,4,0,2,1,^,^,12996540
4,4,0,2,2,^,^,14565078
4,4,0,2,3,^,^,15086033
4,4,1,0,0,^,^,12031951
4,4,1,0,1,^,^,12996540
4,4,1,0,2,^,^,14565078
4,4,1,0,3,^,^,15086033
4,4,1,1,0,^,^,12031951
4,4,1,1,1,^,^,12996540
4,4,1,1,2,^,^,14565078
4,4,1,1,3,^,^,15086033
4,4,1,2,0,^,^,12031951
4,4,1,2,1,^,^,12996540
4,4,1,2,2,^,^,14565078
4,4,1,2,3,^,^,15086033
4,4,2,0,0,^,^,12031951
4,4,2,0,1,^,^,12996540
4,4,2,0,2,^,^,14565078
4,4,2,0,3,0.08,12,15086033
4,4,2,1,0,^,^,12031951
4,4,2,1,1,^,^,12996540
4,4,2,1,2,^,^,14565078
4,4,2,1,3,0.07,10,15086033
4,4,2,2,0,^,^,12031951
4,4,2,2,1,^,^,12996540
4,4,2,2,2,^,^,14565078
4,4,2,2,3,^,^,15086033
4,4,3,0,0,^,^,12031951
4,4,3,0,1,0.11,14,12996540
4,4,3,0,2,^,^,14565078
4,4,3,0,3,^,^,15086033
4,4,3,1,0,^,^,12031951
4,4,3,1,1,0.08,11,12996540
4,4,3,1,2,^,^,14565078
4,4,3,1,3,^,^,15086033
4,4,3,2,0,^,^,12031951
4,4,3,2,1,^,^,12996540
4,4,3,2,2,^,^,14565078
4,4,3,2,3,^,^,15086033
4,5,0,0,0,0.27,32,11772018
4,5,0,0,1,0.38,49,13035611
4,5,0,0,2,0.39,54,13803222
4,5,0,0,3,0.32,48,14985153
4,5,0,1,0,0.24,28,11772018
4,5,0,1,1,0.36,47,13035611
4,5,0,1,2,0.38,52,13803222
4,5,0,1,3,0.30,45,14985153
4,5,0,2,0,^,^,11772018
4,5,0,2,1,^,^,13035611
4,5,0,2,2,^,^,13803222
4,5,0,2,3,^,^,14985153
4,5,1,0,0,^,^,11772018
4,5,1,0,1,^,^,13035611
4,5,1,0,2,^,^,13803222
4,5,1,0,3,^,^,14985153
4,5,1,1,0,^,^,11772018
4,5,1,1,1,^,^,13035611
4,5,1,1,2,^,^,13803222
4,5,1,1,3,^,^,14985153
4,5,1,2,0,^,^,11772018
4,5,1,2,1,^,^,13035611
4,5,1,2,2,^,^,13803222
4,5,1,2,3,^,^,14985153
4,5,2,0,0,^,^,11772018
4,5,2,0,1,0.16,21,13035611
4,5,2,0,2,0.22,30,13803222
4,5,2,0,3,0.13,19,14985153
4,5,2,1,0,^,^,11772018
4,5,2,1,1,0.16,21,13035611
4,5,2,1,2,0.21,29,13803222
4,5,2,1,3,0.12,18,14985153
4,5,2,2,0,^,^,11772018
4,5,2,2,1,^,^,13035611
4,5,2,2,2,^,^,13803222
4,5,2,2,3,^,^,14985153
4,5,3,0,0,0.17,20,11772018
4,5,3,0,1,0.18,24,13035611
4,5,3,0,2,0.14,20,13803222
4,5,3,0,3,0.15,23,14985153
4,5,3,1,0,0.14,16,11772018
4,5,3,1,1,0.17,22,13035611
4,5,3,1,2,0.14,19,13803222
4,5,3,1,3,0.14,21,14985153
4,5,3,2,0,^,^,11772018
4,5,3,2,1,^,^,13035611
4,5,3,2,2,^,^,13803222
4,5,3,2,3,^,^,14985153
4,6,0,0,0,0.73,82,11261493
4,6,0,0,1,0.86,106,12254774
4,6,0,0,2,0.87,117,13414022
4,6,0,0,3,0.82,115,13992474
4,6,0,1,0,0.66,74,11261493
4,6,0,1,1,0.86,105,12254774
4,6,0,1,2,0.81,109,13414022
4,6,0,1,3,0.80,112,13992474
4,6,0,2,0,^,^,11261493
4,6,0,2,1,^,^,12254774
4,6,0,2,2,^,^,13414022
4,6,0,2,3,^,^,13992474
4,6,1,0,0,^,^,11261493
4,6,1,0,1,^,^,12254774
4,6,1,0,2,0.08,11,13414022
4,6,1,0,3,0.13,18,13992474
4,6,1,1,0,^,^,11261493
4,6,1,1,1,^,^,12254774
4,6,1,1,2,0.07,10,13414022
4,6,1,1,3,0.13,18,13992474
4,6,1,2,0,^,^,11261493
4,6,1,2,1,^,^,12254774
4,6,1,2,2,^,^,13414022
4,6,1,2,3,^,^,13992474
4,6,2,0,0,0.32,36,11261493
4,6,2,0,1,0.46,56,12254774
4,6,2,0,2,0.40,53,13414022
4,6,2,0,3,0.39,55,13992474
4,6,2,1,0,0.29,33,11261493
4,6,2,1,1,0.46,56,12254774
4,6,2,1,2,0.39,52,13414022
4,6,2,1,3,0.39,55,13992474
4,6,2,2,0,^,^,11261493
4,6,2,2,1,^,^,12254774
4,6,2,2,2,^,^,13414022
4,6,2,2,3,^,^,13992474
4,6,3,0,0,0.33,37,11261493
4,6,3,0,1,0.33,41,12254774
4,6,3,0,2,0.40,53,13414022
4,6,3,0,3,0.30,42,13992474
4,6,3,1,0,0.30,34,11261493
4,6,3,1,1,0.33,40,12254774
4,6,3,1,2,0.35,47,13414022
4,6,3,1,3,0.28,39,13992474
4,6,3,2,0,^,^,11261493
4,6,3,2,1,^,^,12254774
4,6,3,2,2,^,^,13414022
4,6,3,2,3,^,^,13992474
4,7,0,0,0,1.27,130,10205033
4,7,0,0,1,1.34,154,11525036
4,7,0,0,2,1.36,170,12469125
4,7,0,0,3,1.62,217,13403836
4,7,0,1,0,1.19,121,10205033
4,7,0,1,1,1.28,147,11525036
4,7,0,1,2,1.28,159,12469125
4,7,0,1,3,1.46,196,13403836
4,7,0,2,0,^,^,10205033
4,7,0,2,1,^,^,11525036
4,7,0,2,2,^,^,12469125
4,7,0,2,3,^,^,13403836
4,7,1,0,0,0.15,15,10205033
4,7,1,0,1,0.10,12,11525036
4,7,1,0,2,0.13,16,12469125
4,7,1,0,3,0.22,29,13403836
4,7,1,1,0,0.15,15,10205033
4,7,1,1,1,0.10,12,11525036
4,7,1,1,2,0.13,16,12469125
4,7,1,1,3,0.19,26,13403836
4,7,1,2,0,^,^,10205033
4,7,1,2,1,^,^,11525036
4,7,1,2,2,^,^,12469125
4,7,1,2,3,^,^,13403836
4,7,2,0,0,0.69,70,10205033
4,7,2,0,1,0.64,74,11525036
4,7,2,0,2,0.63,78,12469125
4,7,2,0,3,0.73,98,13403836
4,7,2,1,0,0.66,67,10205033
4,7,2,1,1,0.62,72,11525036
4,7,2,1,2,0.60,75,12469125
4,7,2,1,3,0.71,95,13403836
4,7,2,2,0,^,^,10205033
4,7,2,2,1,^,^,11525036
4,7,2,2,2,^,^,12469125
4,7,2,2,3,^,^,13403836
4,7,3,0,0,0.44,45,10205033
4,7,3,0,1,0.59,68,11525036
4,7,3,0,2,0.61,76,12469125
4,7,3,0,3,0.67,90,13403836
4,7,3,1,0,0.38,39,10205033
4,7,3,1,1,0.55,63,11525036
4,7,3,1,2,0.55,68,12469125
4,7,3,1,3,0.56,75,13403836
4,7,3,2,0,^,^,10205033
4,7,3,2,1,^,^,11525036
4,7,3,2,2,^,^,12469125
4,7,3,2,3,^,^,13403836
4,8,0,0,0,0.27,256,95060577
4,8,0,0,1,0.32,337,106146950
4,8,0,0,2,0.31,360,115307601
4,8,0,0,3,0.34,403,119934400
4,8,0,1,0,0.25,234,95060577
4,8,0,1,1,0.30,320,106146950
4,8,0,1,2,0.29,337,115307601
4,8,0,1,3,0.31,372,119934400
4,8,0,2,0,^,^,95060577
4,8,0,2,1,^,^,106146950
4,8,0,2,2,^,^,115307601
4,8,0,2,3,^,^,119934400
4,8,1,0,0,0.03,30,95060577
4,8,1,0,1,0.03,28,106146950
4,8,1,0,2,0.03,38,115307601
4,8,1,0,3,0.04,53,119934400
4,8,1,1,0,0.03,28,95060577
4,8,1,1,1,0.03,28,106146950
4,8,1,1,2,0.03,36,115307601
4,8,1,1,3,0.04,50,119934400
4,8,1,2,0,^,^,95060577
4,8,1,2,1,^,^,106146950
4,8,1,2,2,^,^,115307601
4,8,1,2,3,^,^,119934400
4,8,2,0,0,0.13,119,95060577
4,8,2,0,1,0.15,159,106146950
4,8,2,0,2,0.15,169,115307601
4,8,2,0,3,0.15,184,119934400
4,8,2,1,0,0.12,113,95060577
4,8,2,1,1,0.15,154,106146950
4,8,2,1,2,0.14,164,115307601
4,8,2,1,3,0.15,178,119934400
4,8,2,2,0,^,^,95060577
4,8,2,2,1,^,^,106146950
4,8,2,2,2,^,^,115307601
4,8,2,2,3,^,^,119934400
4,8,3,0,0,0.11,107,95060577
4,8,3,0,1,0.14,150,106146950
4,8,3,0,2,0.13,153,115307601
4,8,3,0,3,0.14,166,119934400
4,8,3,1,0,0.10,93,95060577
4,8,3,1,1,0.13,138,106146950
4,8,3,1,2,0.12,137,115307601
4,8,3,1,3,0.12,144,119934400
4,8,3,2,0,^,^,95060577
4,8,3,2,1,^,^,106146950
4,8,3,2,2,^,^,115307601
4,8,3,2,3,^,^,119934400
4,9,0,0,0,2.01,176,8773193
4,9,0,0,1,2.16,223,10327227
4,9,0,0,2,2.46,285,11589586
4,9,0,0,3,2.58,318,12322855
4,9,0,1,0,1.82,160,8773193
4,9,0,1,1,2.01,208,10327227
4,9,0,1,2,2.34,271,11589586
4,9,0,1,3,2.39,295,12322855
4,9,0,2,0,^,^,8773193
4,9,0,2,1,^,^,10327227
4,9,0,2,2,^,^,11589586
4,9,0,2,3,^,^,12322855
4,9,1,0,0,0.18,16,8773193
4,9,1,0,1,0.22,23,10327227
4,9,1,0,2,0.30,35,11589586
4,9,1,0,3,0.33,41,12322855
4,9,1,1,0,0.18,16,8773193
4,9,1,1,1,0.21,22,10327227
4,9,1,1,2,0.29,34,11589586
4,9,1,1,3,0.31,38,12322855
4,9,1,2,0,^,^,8773193
4,9,1,2,1,^,^,10327227
4,9,1,2,2,^,^,11589586
4,9,1,2,3,^,^,12322855
4,9,2,0,0,0.90,79,8773193
4,9,2,0,1,0.97,100,10327227
4,9,2,0,2,1.17,136,11589586
4,9,2,0,3,1.22,150,12322855
4,9,2,1,0,0.87,76,8773193
4,9,2,1,1,0.96,99,10327227
4,9,2,1,2,1.16,134,11589586
4,9,2,1,3,1.16,143,12322855
4,9,2,2,0,^,^,8773193
4,9,2,2,1,^,^,10327227
4,9,2,2,2,^,^,11589586
4,9,2,2,3,^,^,12322855
4,9,3,0,0,0.92,81,8773193
4,9,3,0,1,0.97,100,10327227
4,9,3,0,2,0.98,114,11589586
4,9,3,0,3,1.03,127,12322855
4,9,3,1,0,0.78,68,8773193
4,9,3,1,1,0.84,87,10327227
4,9,3,1,2,0.89,103,11589586
4,9,3,1,3,0.93,114,12322855
4,9,3,2,0,^,^,8773193
4,9,3,2,1,^,^,10327227
4,9,3,2,2,^,^,11589586
4,9,3,2,3,^,^,12322855
4,10,0,0,0,3.51,243,6921131
4,10,0,0,1,3.84,338,8790902
4,10,0,0,2,3.46,355,10259403
4,10,0,0,3,3.67,416,11349160
4,10,0,1,0,3.18,220,6921131
4,10,0,1,1,3.63,319,8790902
4,10,0,1,2,3.27,335,10259403
4,10,0,1,3,3.36,381,11349160
4,10,0,2,0,^,^,6921131
4,10,0,2,1,^,^,8790902
4,10,0,2,2,^,^,10259403
4,10,0,2,3,^,^,11349160
4,10,1,0,0,0.39,27,6921131
4,10,1,0,1,0.47,41,8790902
4,10,1,0,2,0.41,42,10259403
4,10,1,0,3,0.40,45,11349160
4,10,1,1,0,0.38,26,6921131
4,10,1,1,1,0.46,40,8790902
4,10,1,1,2,0.36,37,10259403
4,10,1,1,3,0.35,40,11349160
4,10,1,2,0,^,^,6921131
4,10,1,2,1,^,^,8790902
4,10,1,2,2,^,^,10259403
4,10,1,2,3,^,^,11349160
4,10,2,0,0,1.60,111,6921131
4,10,2,0,1,1.74,153,8790902
4,10,2,0,2,1.68,172,10259403
4,10,2,0,3,1.76,200,11349160
4,10,2,1,0,1.53,106,6921131
4,10,2,1,1,1.65,145,8790902
4,10,2,1,2,1.64,168,10259403
4,10,2,1,3,1.70,193,11349160
4,10,2,2,0,^,^,6921131
4,10,2,2,1,^,^,8790902
4,10,2,2,2,^,^,10259403
4,10,2,2,3,^,^,11349160
4,10,3,0,0,1.52,105,6921131
4,10,3,0,1,1.64,144,8790902
4,10,3,0,2,1.37,141,10259403
4,10,3,0,3,1.51,171,11349160
4,10,3,1,0,1.27,88,6921131
4,10,3,1,1,1.52,134,8790902
4,10,3,1,2,1.27,130,10259403
4,10,3,1,3,1.30,148,11349160
4,10,3,2,0,^,^,6921131
4,10,3,2,1,^,^,8790902
4,10,3,2,2,^,^,10259403
4,10,3,2,3,^,^,11349160
4,11,0,0,0,5.14,274,5333015
4,11,0,0,1,5.34,371,6952896
4,11,0,0,2,5.07,442,8715619
4,11,0,0,3,5.03,501,9955239
4,11,0,1,0,4.80,256,5333015
4,11,0,1,1,4.89,340,6952896
4,11,0,1,2,4.68,408,8715619
4,11,0,1,3,4.63,461,9955239
4,11,0,2,0,^,^,5333015
4,11,0,2,1,^,^,6952896
4,11,0,2,2,^,^,8715619
4,11,0,2,3,^,^,9955239
4,11,1,0,0,0.56,30,5333015
4,11,1,0,1,0.70,49,6952896
4,11,1,0,2,0.45,39,8715619
4,11,1,0,3,0.48,48,9955239
4,11,1,1,0,0.54,29,5333015
4,11,1,1,1,0.60,42,6952896
4,11,1,1,2,0.42,37,8715619
4,11,1,1,3,0.45,45,9955239
4,11,1,2,0,^,^,5333015
4,11,1,2,1,^,^,6952896
4,11,1,2,2,^,^,8715619
4,11,1,2,3,^,^,9955239
4,11,2,0,0,2.18,116,5333015
4,11,2,0,1,2.56,178,6952896
4,11,2,0,2,2.62,228,8715619
4,11,2,0,3,2.58,257,9955239
4,11,2,1,0,2.06,110,5333015
4,11,2,1,1,2.46,171,6952896
4,11,2,1,2,2.52,220,8715619
4,11,2,1,3,2.47,246,9955239
4,11,2,2,0,^,^,5333015
4,11,2,2,1,^,^,6952896
4,11,2,2,2,^,^,8715619
4,11,2,2,3,^,^,9955239
4,11,3,0,0,2.40,128,5333015
4,11,3,0,1,2.07,144,6952896
4,11,3,0,2,2.01,175,8715619
4,11,3,0,3,1.97,196,9955239
4,11,3,1,0,2.19,117,5333015
4,11,3,1,1,1.83,127,6952896
4,11,3,1,2,1.73,151,8715619
4,11,3,1,3,1.71,170,9955239
4,11,3,2,0,^,^,5333015
4,11,3,2,1,^,^,6952896
4,11,3,2,2,^,^,8715619
4,11,3,2,3,^,^,9955239
4,12,0,0,0,8.80,338,3839301
4,12,0,0,1,8.24,435,5277555
4,12,0,0,2,7.63,521,6830961
4,12,0,0,3,7.78,652,8383264
4,12,0,1,0,8.26,317,3839301
4,12,0,1,1,7.66,404,5277555
4,12,0,1,2,7.07,483,6830961
4,12,0,1,3,7.13,598,8383264
4,12,0,2,0,^,^,3839301
4,12,0,2,1,^,^,5277555
4,12,0,2,2,^,^,6830961
4,12,0,2,3,0.17,14,8383264
4,12,1,0,0,0.99,38,3839301
4,12,1,0,1,0.91,48,5277555
4,12,1,0,2,0.88,60,6830961
4,12,1,0,3,1.12,94,8383264
4,12,1,1,0,0.94,36,3839301
4,12,1,1,1,0.87,46,5277555
4,12,1,1,2,0.86,59,6830961
4,12,1,1,3,1.09,91,8383264
4,12,1,2,0,^,^,3839301
4,12,1,2,1,^,^,5277555
4,12,1,2,2,^,^,6830961
4,12,1,2,3,^,^,8383264
4,12,2,0,0,3.93,151,3839301
4,12,2,0,1,4.07,215,5277555
4,12,2,0,2,4.03,275,6830961
4,12,2,0,3,3.79,318,8383264
4,12,2,1,0,3.88,149,3839301
4,12,2,1,1,3.87,204,5277555
4,12,2,1,2,3.91,267,6830961
4,12,2,1,3,3.63,304,8383264
4,12,2,2,0,^,^,3839301
4,12,2,2,1,^,^,5277555
4,12,2,2,2,^,^,6830961
4,12,2,2,3,^,^,8383264
4,12,3,0,0,3.88,149,3839301
4,12,3,0,1,3.26,172,5277555
4,12,3,0,2,2.72,186,6830961
4,12,3,0,3,2.86,240,8383264
4,12,3,1,0,3.44,132,3839301
4,12,3,1,1,2.92,154,5277555
4,12,3,1,2,2.30,157,6830961
4,12,3,1,3,2.42,203,8383264
4,12,3,2,0,^,^,3839301
4,12,3,2,1,^,^,5277555
4,12,3,2,2,^,^,6830961
4,12,3,2,3,^,^,8383264
4,13,0,0,0,12.24,342,2794787
4,13,0,0,1,11.79,440,3731553
4,13,0,0,2,10.17,517,5084529
4,13,0,0,3,10.24,665,6494774
4,13,0,1,0,10.73,300,2794787
4,13,0,1,1,10.75,401,3731553
4,13,0,1,2,9.34,475,5084529
4,13,0,1,3,9.15,594,6494774
4,13,0,2,0,^,^,2794787
4,13,0,2,1,^,^,3731553
4,13,0,2,2,^,^,5084529
4,13,0,2,3,^,^,6494774
