IM Race-Ethnicity no Unknown,Age at death 18_Age Categories for NordPred,IM Subsite,IM Histology with All,APCs 2000-2019,Age-Adjusted Rate/Trend
3,8,2,2,20,0
3,8,2,2,21,0.01
3,8,3,0,0,165.4
3,8,3,0,1,-1.26
3,8,3,0,2,0.04
3,8,3,0,3,0.13
3,8,3,0,4,0.04
3,8,3,0,5,0.21
3,8,3,0,6,0.03
3,8,3,0,7,0.14
3,8,3,0,8,0.2
3,8,3,0,9,0.06
3,8,3,0,10,0.11
3,8,3,0,11,0.07
3,8,3,0,12,0.09
3,8,3,0,13,0.09
3,8,3,0,14,0.06
3,8,3,0,15,0.08
3,8,3,0,16,0.1
3,8,3,0,17,0.12
3,8,3,0,18,0.15
3,8,3,0,19,0.07
3,8,3,0,20,0.12
3,8,3,0,21,0.1
3,8,3,1,0,136.53
3,8,3,1,1,-1.35
3,8,3,1,2,0.04
3,8,3,1,3,0.13
3,8,3,1,4,0.04
3,8,3,1,5,0.19
3,8,3,1,6,0.03
3,8,3,1,7,0.14
3,8,3,1,8,0.2
3,8,3,1,9,0.06
3,8,3,1,10,0.09
3,8,3,1,11,0.07
3,8,3,1,12,0.06
3,8,3,1,13,0.08
3,8,3,1,14,0.06
3,8,3,1,15,0.08
3,8,3,1,16,0.1
3,8,3,1,17,0.11
3,8,3,1,18,0.15
3,8,3,1,19,0.06
3,8,3,1,20,0.12
3,8,3,1,21,0.09
3,8,3,2,0,~
3,8,3,2,1,~
3,8,3,2,2,0
3,8,3,2,3,0
3,8,3,2,4,0
3,8,3,2,5,0
3,8,3,2,6,0
3,8,3,2,7,0
3,8,3,2,8,0
3,8,3,2,9,0
3,8,3,2,10,0
3,8,3,2,11,0
3,8,3,2,12,0.01
3,8,3,2,13,0
3,8,3,2,14,0
3,8,3,2,15,0
3,8,3,2,16,0
3,8,3,2,17,0
3,8,3,2,18,0
3,8,3,2,19,0
3,8,3,2,20,0
3,8,3,2,21,0
3,9,0,0,0,34.33
3,9,0,0,1,-1.8
3,9,0,0,2,1.51
3,9,0,0,3,1.62
3,9,0,0,4,2.16
3,9,0,0,5,1.54
3,9,0,0,6,3.12
3,9,0,0,7,2.41
3,9,0,0,8,3.54
3,9,0,0,9,2.46
3,9,0,0,10,1.53
3,9,0,0,11,1.62
3,9,0,0,12,1.81
3,9,0,0,13,1.86
3,9,0,0,14,1
3,9,0,0,15,2.27
3,9,0,0,16,1.38
3,9,0,0,17,2.09
3,9,0,0,18,1.55
3,9,0,0,19,1.64
3,9,0,0,20,1.43
3,9,0,0,21,2.03
3,9,0,1,0,20.89
3,9,0,1,1,-1.87
3,9,0,1,2,1.51
3,9,0,1,3,1.18
3,9,0,1,4,2.02
3,9,0,1,5,1.4
3,9,0,1,6,2.99
3,9,0,1,7,2.41
3,9,0,1,8,3.28
3,9,0,1,9,2.2
3,9,0,1,10,1.4
3,9,0,1,11,1.5
3,9,0,1,12,1.81
3,9,0,1,13,1.63
3,9,0,1,14,1
3,9,0,1,15,2.27
3,9,0,1,16,1.27
3,9,0,1,17,1.88
3,9,0,1,18,1.55
3,9,0,1,19,1.44
3,9,0,1,20,1.33
3,9,0,1,21,1.83
3,9,0,2,0,~
3,9,0,2,1,~
3,9,0,2,2,0
3,9,0,2,3,0.15
3,9,0,2,4,0
3,9,0,2,5,0
3,9,0,2,6,0
3,9,0,2,7,0
3,9,0,2,8,0
3,9,0,2,9,0
3,9,0,2,10,0
3,9,0,2,11,0
3,9,0,2,12,0
3,9,0,2,13,0
3,9,0,2,14,0
3,9,0,2,15,0
3,9,0,2,16,0
3,9,0,2,17,0.1
3,9,0,2,18,0
3,9,0,2,19,0
3,9,0,2,20,0
3,9,0,2,21,0
3,9,1,0,0,~
3,9,1,0,1,~
3,9,1,0,2,0
3,9,1,0,3,0.15
3,9,1,0,4,0.29
3,9,1,0,5,0
3,9,1,0,6,0.68
3,9,1,0,7,0
3,9,1,0,8,0.26
3,9,1,0,9,0.26
3,9,1,0,10,0.25
3,9,1,0,11,0.12
3,9,1,0,12,0.24
3,9,1,0,13,0.35
3,9,1,0,14,0.11
3,9,1,0,15,0.22
3,9,1,0,16,0.11
3,9,1,0,17,0.42
3,9,1,0,18,0.21
3,9,1,0,19,0.31
3,9,1,0,20,0
3,9,1,0,21,0.3
3,9,1,1,0,~
3,9,1,1,1,~
3,9,1,1,2,0
3,9,1,1,3,0.15
3,9,1,1,4,0.29
3,9,1,1,5,0
3,9,1,1,6,0.68
3,9,1,1,7,0
3,9,1,1,8,0.26
3,9,1,1,9,0.26
3,9,1,1,10,0.25
3,9,1,1,11,0.12
3,9,1,1,12,0.24
3,9,1,1,13,0.35
3,9,1,1,14,0.11
3,9,1,1,15,0.22
3,9,1,1,16,0.11
3,9,1,1,17,0.42
3,9,1,1,18,0.21
3,9,1,1,19,0.31
3,9,1,1,20,0
3,9,1,1,21,0.3
3,9,1,2,0,~
3,9,1,2,1,~
3,9,1,2,2,0
3,9,1,2,3,0
3,9,1,2,4,0
3,9,1,2,5,0
3,9,1,2,6,0
3,9,1,2,7,0
3,9,1,2,8,0
3,9,1,2,9,0
3,9,1,2,10,0
3,9,1,2,11,0
3,9,1,2,12,0
3,9,1,2,13,0
3,9,1,2,14,0
3,9,1,2,15,0
3,9,1,2,16,0
3,9,1,2,17,0
3,9,1,2,18,0
3,9,1,2,19,0
3,9,1,2,20,0
3,9,1,2,21,0
3,9,2,0,0,34.33
3,9,2,0,1,-0.07
3,9,2,0,2,0.91
3,9,2,0,3,0.29
3,9,2,0,4,1.15
3,9,2,0,5,0.84
3,9,2,0,6,1.22
3,9,2,0,7,1.74
3,9,2,0,8,1.7
3,9,2,0,9,1.03
3,9,2,0,10,0.76
3,9,2,0,11,0.62
3,9,2,0,12,0.72
3,9,2,0,13,0.93
3,9,2,0,14,0.67
3,9,2,0,15,1.73
3,9,2,0,16,0.85
3,9,2,0,17,1.04
3,9,2,0,18,0.93
3,9,2,0,19,1.13
3,9,2,0,20,1.02
3,9,2,0,21,1.22
3,9,2,1,0,34.33
3,9,2,1,1,-0.15
3,9,2,1,2,0.91
3,9,2,1,3,0.29
3,9,2,1,4,1.15
3,9,2,1,5,0.84
3,9,2,1,6,1.22
3,9,2,1,7,1.74
3,9,2,1,8,1.7
3,9,2,1,9,0.9
3,9,2,1,10,0.76
3,9,2,1,11,0.62
3,9,2,1,12,0.72
3,9,2,1,13,0.81
3,9,2,1,14,0.67
3,9,2,1,15,1.73
3,9,2,1,16,0.74
3,9,2,1,17,0.94
3,9,2,1,18,0.93
3,9,2,1,19,1.13
3,9,2,1,20,1.02
3,9,2,1,21,1.22
3,9,2,2,0,~
3,9,2,2,1,~
3,9,2,2,2,0
3,9,2,2,3,0
3,9,2,2,4,0
3,9,2,2,5,0
3,9,2,2,6,0
3,9,2,2,7,0
3,9,2,2,8,0
3,9,2,2,9,0
3,9,2,2,10,0
3,9,2,2,11,0
3,9,2,2,12,0
3,9,2,2,13,0
3,9,2,2,14,0
3,9,2,2,15,0
3,9,2,2,16,0
3,9,2,2,17,0.1
3,9,2,2,18,0
3,9,2,2,19,0
3,9,2,2,20,0
3,9,2,2,21,0
3,9,3,0,0,-16.05
3,9,3,0,1,-5.60*
3,9,3,0,2,0.6
3,9,3,0,3,1.18
3,9,3,0,4,0.72
3,9,3,0,5,0.7
3,9,3,0,6,1.22
3,9,3,0,7,0.67
3,9,3,0,8,1.57
3,9,3,0,9,1.16
3,9,3,0,10,0.51
3,9,3,0,11,0.87
3,9,3,0,12,0.84
3,9,3,0,13,0.58
3,9,3,0,14,0.22
3,9,3,0,15,0.32
3,9,3,0,16,0.42
3,9,3,0,17,0.63
3,9,3,0,18,0.41
3,9,3,0,19,0.21
3,9,3,0,20,0.41
3,9,3,0,21,0.51
3,9,3,1,0,-49.63
3,9,3,1,1,~
3,9,3,1,2,0.6
3,9,3,1,3,0.74
3,9,3,1,4,0.58
3,9,3,1,5,0.56
3,9,3,1,6,1.09
3,9,3,1,7,0.67
3,9,3,1,8,1.31
3,9,3,1,9,1.03
3,9,3,1,10,0.38
3,9,3,1,11,0.75
3,9,3,1,12,0.84
3,9,3,1,13,0.46
3,9,3,1,14,0.22
3,9,3,1,15,0.32
3,9,3,1,16,0.42
3,9,3,1,17,0.52
3,9,3,1,18,0.41
3,9,3,1,19,0
3,9,3,1,20,0.31
3,9,3,1,21,0.3
3,9,3,2,0,~
3,9,3,2,1,~
3,9,3,2,2,0
3,9,3,2,3,0.15
3,9,3,2,4,0
3,9,3,2,5,0
3,9,3,2,6,0
3,9,3,2,7,0
3,9,3,2,8,0
3,9,3,2,9,0
3,9,3,2,10,0
3,9,3,2,11,0
3,9,3,2,12,0
3,9,3,2,13,0
3,9,3,2,14,0
3,9,3,2,15,0
3,9,3,2,16,0
3,9,3,2,17,0
3,9,3,2,18,0
3,9,3,2,19,0
3,9,3,2,20,0
3,9,3,2,21,0
3,10,0,0,0,89.74
3,10,0,0,1,-2.12
3,10,0,0,2,1.2
3,10,0,0,3,2.93
3,10,0,0,4,2.66
3,10,0,0,5,4.06
3,10,0,0,6,3.8
3,10,0,0,7,3.82
3,10,0,0,8,3.33
3,10,0,0,9,3.8
3,10,0,0,10,2.37
3,10,0,0,11,2.81
3,10,0,0,12,3.27
3,10,0,0,13,1.98
3,10,0,0,14,3.68
3,10,0,0,15,1.83
3,10,0,0,16,2.39
3,10,0,0,17,1.5
3,10,0,0,18,3.57
3,10,0,0,19,2.47
3,10,0,0,20,1.67
3,10,0,0,21,2.27
3,10,0,1,0,121.37
3,10,0,1,1,-2.27
3,10,0,1,2,1.03
3,10,0,1,3,2.77
3,10,0,1,4,2.34
3,10,0,1,5,4.06
3,10,0,1,6,3.8
3,10,0,1,7,3.68
3,10,0,1,8,3.05
3,10,0,1,9,3.66
3,10,0,1,10,2.37
3,10,0,1,11,2.55
3,10,0,1,12,3.02
3,10,0,1,13,1.73
3,10,0,1,14,3.19
3,10,0,1,15,1.58
3,10,0,1,16,2.15
3,10,0,1,17,1.27
3,10,0,1,18,3.46
3,10,0,1,19,2.25
3,10,0,1,20,1.67
3,10,0,1,21,2.27
3,10,0,2,0,-100
3,10,0,2,1,~
3,10,0,2,2,0.17
3,10,0,2,3,0
3,10,0,2,4,0
3,10,0,2,5,0
3,10,0,2,6,0
3,10,0,2,7,0
3,10,0,2,8,0
3,10,0,2,9,0
3,10,0,2,10,0
3,10,0,2,11,0
3,10,0,2,12,0
3,10,0,2,13,0
3,10,0,2,14,0.12
3,10,0,2,15,0
3,10,0,2,16,0
3,10,0,2,17,0
3,10,0,2,18,0
3,10,0,2,19,0.11
3,10,0,2,20,0
3,10,0,2,21,0
3,10,1,0,0,20.75
3,10,1,0,1,~
3,10,1,0,2,0.34
3,10,1,0,3,0
3,10,1,0,4,0
3,10,1,0,5,0.3
3,10,1,0,6,0.58
3,10,1,0,7,0.71
3,10,1,0,8,0.55
3,10,1,0,9,0.41
3,10,1,0,10,0.13
3,10,1,0,11,0.26
3,10,1,0,12,0.75
3,10,1,0,13,0.12
3,10,1,0,14,0.25
3,10,1,0,15,0
3,10,1,0,16,0.36
3,10,1,0,17,0.12
3,10,1,0,18,0.45
3,10,1,0,19,0.43
3,10,1,0,20,0.21
3,10,1,0,21,0.41
3,10,1,1,0,20.75
3,10,1,1,1,~
3,10,1,1,2,0.34
3,10,1,1,3,0
3,10,1,1,4,0
3,10,1,1,5,0.3
3,10,1,1,6,0.58
3,10,1,1,7,0.71
3,10,1,1,8,0.42
3,10,1,1,9,0.41
3,10,1,1,10,0.13
3,10,1,1,11,0.26
3,10,1,1,12,0.63
3,10,1,1,13,0.12
3,10,1,1,14,0.25
3,10,1,1,15,0
3,10,1,1,16,0.24
3,10,1,1,17,0.12
3,10,1,1,18,0.45
3,10,1,1,19,0.43
3,10,1,1,20,0.21
3,10,1,1,21,0.41
3,10,1,2,0,~
3,10,1,2,1,~
3,10,1,2,2,0
3,10,1,2,3,0
3,10,1,2,4,0
3,10,1,2,5,0
3,10,1,2,6,0
3,10,1,2,7,0
3,10,1,2,8,0
3,10,1,2,9,0
3,10,1,2,10,0
3,10,1,2,11,0
3,10,1,2,12,0
3,10,1,2,13,0
3,10,1,2,14,0
3,10,1,2,15,0
3,10,1,2,16,0
3,10,1,2,17,0
3,10,1,2,18,0
3,10,1,2,19,0
3,10,1,2,20,0
3,10,1,2,21,0
3,10,2,0,0,201.87
3,10,2,0,1,-1.92
3,10,2,0,2,0.34
3,10,2,0,3,1.63
3,10,2,0,4,1.72
3,10,2,0,5,2.11
3,10,2,0,6,1.61
3,10,2,0,7,1.7
3,10,2,0,8,1.66
3,10,2,0,9,1.9
3,10,2,0,10,1.45
3,10,2,0,11,1.91
3,10,2,0,12,1.51
3,10,2,0,13,0.99
3,10,2,0,14,1.6
3,10,2,0,15,1.1
3,10,2,0,16,1.32
3,10,2,0,17,0.58
3,10,2,0,18,2.12
3,10,2,0,19,1.18
3,10,2,0,20,1.15
3,10,2,0,21,1.03
3,10,2,1,0,503.73
3,10,2,1,1,-2.14
3,10,2,1,2,0.17
3,10,2,1,3,1.63
3,10,2,1,4,1.72
3,10,2,1,5,2.11
3,10,2,1,6,1.61
3,10,2,1,7,1.7
3,10,2,1,8,1.66
3,10,2,1,9,1.9
3,10,2,1,10,1.45
3,10,2,1,11,1.91
3,10,2,1,12,1.38
3,10,2,1,13,0.87
3,10,2,1,14,1.6
3,10,2,1,15,1.1
3,10,2,1,16,1.2
3,10,2,1,17,0.46
3,10,2,1,18,2.12
3,10,2,1,19,1.18
3,10,2,1,20,1.15
3,10,2,1,21,1.03
3,10,2,2,0,-100
3,10,2,2,1,~
3,10,2,2,2,0.17
3,10,2,2,3,0
3,10,2,2,4,0
3,10,2,2,5,0
3,10,2,2,6,0
3,10,2,2,7,0
3,10,2,2,8,0
3,10,2,2,9,0
3,10,2,2,10,0
3,10,2,2,11,0
3,10,2,2,12,0
3,10,2,2,13,0
3,10,2,2,14,0
3,10,2,2,15,0
3,10,2,2,16,0
3,10,2,2,17,0
3,10,2,2,18,0
3,10,2,2,19,0
3,10,2,2,20,0
3,10,2,2,21,0
3,10,3,0,0,61
3,10,3,0,1,-2.98
3,10,3,0,2,0.51
3,10,3,0,3,1.3
3,10,3,0,4,0.94
3,10,3,0,5,1.66
3,10,3,0,6,1.61
3,10,3,0,7,1.42
3,10,3,0,8,1.11
3,10,3,0,9,1.49
3,10,3,0,10,0.79
3,10,3,0,11,0.64
3,10,3,0,12,1.01
3,10,3,0,13,0.87
3,10,3,0,14,1.84
3,10,3,0,15,0.73
3,10,3,0,16,0.72
3,10,3,0,17,0.81
3,10,3,0,18,1
3,10,3,0,19,0.86
3,10,3,0,20,0.31
3,10,3,0,21,0.83
3,10,3,1,0,61
3,10,3,1,1,-3.51*
3,10,3,1,2,0.51
3,10,3,1,3,1.14
3,10,3,1,4,0.63
3,10,3,1,5,1.66
3,10,3,1,6,1.61
3,10,3,1,7,1.27
3,10,3,1,8,0.97
3,10,3,1,9,1.36
3,10,3,1,10,0.79
3,10,3,1,11,0.38
3,10,3,1,12,1.01
3,10,3,1,13,0.74
3,10,3,1,14,1.35
3,10,3,1,15,0.49
3,10,3,1,16,0.72
3,10,3,1,17,0.69
3,10,3,1,18,0.89
3,10,3,1,19,0.64
3,10,3,1,20,0.31
3,10,3,1,21,0.83
3,10,3,2,0,~
3,10,3,2,1,~
3,10,3,2,2,0
3,10,3,2,3,0
3,10,3,2,4,0
3,10,3,2,5,0
3,10,3,2,6,0
3,10,3,2,7,0
3,10,3,2,8,0
3,10,3,2,9,0
3,10,3,2,10,0
3,10,3,2,11,0
3,10,3,2,12,0
3,10,3,2,13,0
3,10,3,2,14,0.12
3,10,3,2,15,0
3,10,3,2,16,0
3,10,3,2,17,0
3,10,3,2,18,0
3,10,3,2,19,0.11
3,10,3,2,20,0
3,10,3,2,21,0
3,11,0,0,0,123.15
3,11,0,0,1,-1.08
3,11,0,0,2,1.43
3,11,0,0,3,3.62
3,11,0,0,4,3.81
3,11,0,0,5,6.24
3,11,0,0,6,6.01
3,11,0,0,7,4.03
3,11,0,0,8,5.4
3,11,0,0,9,4.74
3,11,0,0,10,4.14
3,11,0,0,11,4.57
3,11,0,0,12,3.36
3,11,0,0,13,4.77
3,11,0,0,14,5.1
3,11,0,0,15,4.46
3,11,0,0,16,5.09
3,11,0,0,17,4.66
3,11,0,0,18,4.36
3,11,0,0,19,3.84
3,11,0,0,20,2.87
3,11,0,0,21,3.19
3,11,0,1,0,106.62
3,11,0,1,1,-0.98
3,11,0,1,2,1.43
3,11,0,1,3,3.24
3,11,0,1,4,3.44
3,11,0,1,5,6.07
3,11,0,1,6,5.84
3,11,0,1,7,3.87
3,11,0,1,8,4.32
3,11,0,1,9,4.3
3,11,0,1,10,4
3,11,0,1,11,3.88
3,11,0,1,12,3.36
3,11,0,1,13,4.38
3,11,0,1,14,4.83
3,11,0,1,15,4.08
3,11,0,1,16,4.97
3,11,0,1,17,4.42
3,11,0,1,18,4.23
3,11,0,1,19,3.36
3,11,0,1,20,2.75
3,11,0,1,21,2.95
3,11,0,2,0,~
3,11,0,2,1,~
3,11,0,2,2,0
3,11,0,2,3,0.19
3,11,0,2,4,0
3,11,0,2,5,0
3,11,0,2,6,0
3,11,0,2,7,0.16
3,11,0,2,8,0.31
3,11,0,2,9,0.3
3,11,0,2,10,0
3,11,0,2,11,0.14
3,11,0,2,12,0
3,11,0,2,13,0.13
3,11,0,2,14,0.13
3,11,0,2,15,0
3,11,0,2,16,0
3,11,0,2,17,0.12
3,11,0,2,18,0
3,11,0,2,19,0
3,11,0,2,20,0
3,11,0,2,21,0.12
3,11,1,0,0,247.12
3,11,1,0,1,-0.62
3,11,1,0,2,0.2
3,11,1,0,3,0.38
3,11,1,0,4,0.18
3,11,1,0,5,0.69
3,11,1,0,6,0.83
3,11,1,0,7,0.48
3,11,1,0,8,1.08
3,11,1,0,9,0.3
3,11,1,0,10,1
3,11,1,0,11,0.55
3,11,1,0,12,0.67
3,11,1,0,13,0.53
3,11,1,0,14,0.26
3,11,1,0,15,0.13
3,11,1,0,16,0.62
3,11,1,0,17,0.49
3,11,1,0,18,0.48
3,11,1,0,19,0.72
3,11,1,0,20,0.36
3,11,1,0,21,0.71
3,11,1,1,0,247.12
3,11,1,1,1,0.43
3,11,1,1,2,0.2
3,11,1,1,3,0.38
3,11,1,1,4,0.18
3,11,1,1,5,0.69
3,11,1,1,6,0.67
3,11,1,1,7,0.32
3,11,1,1,8,0.77
3,11,1,1,9,0.3
3,11,1,1,10,0.86
3,11,1,1,11,0.42
3,11,1,1,12,0.67
3,11,1,1,13,0.27
3,11,1,1,14,0.26
3,11,1,1,15,0.13
3,11,1,1,16,0.62
3,11,1,1,17,0.49
3,11,1,1,18,0.48
3,11,1,1,19,0.6
3,11,1,1,20,0.36
3,11,1,1,21,0.71
3,11,1,2,0,~
3,11,1,2,1,~
3,11,1,2,2,0
3,11,1,2,3,0
3,11,1,2,4,0
3,11,1,2,5,0
3,11,1,2,6,0
3,11,1,2,7,0.16
3,11,1,2,8,0
3,11,1,2,9,0
3,11,1,2,10,0
3,11,1,2,11,0.14
3,11,1,2,12,0
3,11,1,2,13,0.13
3,11,1,2,14,0
3,11,1,2,15,0
3,11,1,2,16,0
3,11,1,2,17,0
3,11,1,2,18,0
3,11,1,2,19,0
3,11,1,2,20,0
3,11,1,2,21,0
3,11,2,0,0,189.26
3,11,2,0,1,-1.45
3,11,2,0,2,0.41
3,11,2,0,3,2.28
3,11,2,0,4,1.45
3,11,2,0,5,3.82
3,11,2,0,6,3
3,11,2,0,7,1.61
3,11,2,0,8,2.31
3,11,2,0,9,3.41
3,11,2,0,10,2.28
3,11,2,0,11,2.36
3,11,2,0,12,1.75
3,11,2,0,13,3.05
3,11,2,0,14,3.14
3,11,2,0,15,2.29
3,11,2,0,16,2.98
3,11,2,0,17,1.96
3,11,2,0,18,2.9
3,11,2,0,19,1.44
3,11,2,0,20,1.67
3,11,2,0,21,1.18
3,11,2,1,0,189.26
3,11,2,1,1,-1.21
3,11,2,1,2,0.41
3,11,2,1,3,2.09
3,11,2,1,4,1.45
3,11,2,1,5,3.64
3,11,2,1,6,3
3,11,2,1,7,1.61
3,11,2,1,8,2
3,11,2,1,9,3.11
3,11,2,1,10,2.28
3,11,2,1,11,2.36
3,11,2,1,12,1.75
3,11,2,1,13,3.05
3,11,2,1,14,3.14
3,11,2,1,15,2.29
3,11,2,1,16,2.86
3,11,2,1,17,1.96
3,11,2,1,18,2.78
3,11,2,1,19,1.44
3,11,2,1,20,1.67
3,11,2,1,21,1.18
3,11,2,2,0,~
3,11,2,2,1,~
3,11,2,2,2,0
3,11,2,2,3,0.19
3,11,2,2,4,0
3,11,2,2,5,0
3,11,2,2,6,0
3,11,2,2,7,0
3,11,2,2,8,0.15
3,11,2,2,9,0.3
3,11,2,2,10,0
3,11,2,2,11,0
3,11,2,2,12,0
3,11,2,2,13,0
3,11,2,2,14,0
3,11,2,2,15,0
3,11,2,2,16,0
3,11,2,2,17,0
3,11,2,2,18,0
3,11,2,2,19,0
3,11,2,2,20,0
3,11,2,2,21,0
3,11,3,0,0,59.1
3,11,3,0,1,-0.87
3,11,3,0,2,0.82
3,11,3,0,3,0.95
3,11,3,0,4,2.18
3,11,3,0,5,1.73
3,11,3,0,6,2.17
3,11,3,0,7,1.94
3,11,3,0,8,2
3,11,3,0,9,1.04
3,11,3,0,10,0.86
3,11,3,0,11,1.66
3,11,3,0,12,0.94
3,11,3,0,13,1.19
3,11,3,0,14,1.7
3,11,3,0,15,2.04
3,11,3,0,16,1.49
3,11,3,0,17,2.21
3,11,3,0,18,0.97
3,11,3,0,19,1.68
3,11,3,0,20,0.84
3,11,3,0,21,1.3
3,11,3,1,0,30.17
3,11,3,1,1,-1.34
3,11,3,1,2,0.82
3,11,3,1,3,0.76
3,11,3,1,4,1.81
3,11,3,1,5,1.73
3,11,3,1,6,2.17
3,11,3,1,7,1.94
3,11,3,1,8,1.54
3,11,3,1,9,0.89
3,11,3,1,10,0.86
3,11,3,1,11,1.11
3,11,3,1,12,0.94
3,11,3,1,13,1.06
3,11,3,1,14,1.44
3,11,3,1,15,1.66
3,11,3,1,16,1.49
3,11,3,1,17,1.96
3,11,3,1,18,0.97
3,11,3,1,19,1.32
3,11,3,1,20,0.72
3,11,3,1,21,1.06
3,11,3,2,0,~
3,11,3,2,1,~
3,11,3,2,2,0
3,11,3,2,3,0
3,11,3,2,4,0
3,11,3,2,5,0
3,11,3,2,6,0
3,11,3,2,7,0
3,11,3,2,8,0.15
3,11,3,2,9,0
3,11,3,2,10,0
3,11,3,2,11,0
3,11,3,2,12,0
3,11,3,2,13,0
3,11,3,2,14,0.13
3,11,3,2,15,0
3,11,3,2,16,0
3,11,3,2,17,0.12
3,11,3,2,18,0
3,11,3,2,19,0
3,11,3,2,20,0
3,11,3,2,21,0.12
3,12,0,0,0,113.94
3,12,0,0,1,-1.59*
3,12,0,0,2,2.67
3,12,0,0,3,8.34
3,12,0,0,4,9.43
3,12,0,0,5,7.44
3,12,0,0,6,8.32
3,12,0,0,7,6.43
3,12,0,0,8,9.86
3,12,0,0,9,7.51
3,12,0,0,10,7.03
3,12,0,0,11,6.62
3,12,0,0,12,6.72
3,12,0,0,13,6.14
3,12,0,0,14,6.06
3,12,0,0,15,6.98
3,12,0,0,16,7.89
3,12,0,0,17,6.1
3,12,0,0,18,6.28
3,12,0,0,19,7.36
3,12,0,0,20,5.06
3,12,0,0,21,5.71
3,12,0,1,0,81.38
3,12,0,1,1,-1.52
3,12,0,1,2,2.67
3,12,0,1,3,6.95
3,12,0,1,4,8.66
3,12,0,1,5,6.51
3,12,0,1,6,7.89
3,12,0,1,7,6.04
3,12,0,1,8,8.58
3,12,0,1,9,6.64
3,12,0,1,10,6.03
3,12,0,1,11,6.62
3,12,0,1,12,5.94
3,12,0,1,13,5.69
3,12,0,1,14,5.48
3,12,0,1,15,6.84
3,12,0,1,16,7.62
3,12,0,1,17,5.17
3,12,0,1,18,6.15
3,12,0,1,19,6.58
3,12,0,1,20,4.3
3,12,0,1,21,4.84
3,12,0,2,0,~
3,12,0,2,1,~
3,12,0,2,2,0
3,12,0,2,3,0
3,12,0,2,4,0.25
3,12,0,2,5,0
3,12,0,2,6,0
3,12,0,2,7,0
3,12,0,2,8,0.18
3,12,0,2,9,0.17
3,12,0,2,10,0.33
3,12,0,2,11,0
3,12,0,2,12,0.31
3,12,0,2,13,0.15
3,12,0,2,14,0
3,12,0,2,15,0.14
3,12,0,2,16,0.14
3,12,0,2,17,0.13
3,12,0,2,18,0.13
3,12,0,2,19,0.26
3,12,0,2,20,0
3,12,0,2,21,0.37
3,12,1,0,0,~
3,12,1,0,1,~
3,12,1,0,2,0
3,12,1,0,3,0.56
3,12,1,0,4,1.02
3,12,1,0,5,0.7
3,12,1,0,6,1.28
3,12,1,0,7,0.58
3,12,1,0,8,0.91
3,12,1,0,9,1.22
3,12,1,0,10,0
3,12,1,0,11,0.65
3,12,1,0,12,0.94
3,12,1,0,13,0.45
3,12,1,0,14,0.72
3,12,1,0,15,0.84
3,12,1,0,16,0.68
3,12,1,0,17,0.8
3,12,1,0,18,1.18
3,12,1,0,19,1.42
3,12,1,0,20,0.25
3,12,1,0,21,0.87
3,12,1,1,0,~
3,12,1,1,1,~
3,12,1,1,2,0
3,12,1,1,3,0.56
3,12,1,1,4,0.76
3,12,1,1,5,0.7
3,12,1,1,6,1.28
3,12,1,1,7,0.58
3,12,1,1,8,0.55
3,12,1,1,9,0.87
3,12,1,1,10,0
3,12,1,1,11,0.65
3,12,1,1,12,0.78
3,12,1,1,13,0.3
3,12,1,1,14,0.43
3,12,1,1,15,0.84
3,12,1,1,16,0.68
3,12,1,1,17,0.66
3,12,1,1,18,1.18
3,12,1,1,19,1.16
3,12,1,1,20,0.25
3,12,1,1,21,0.74
3,12,1,2,0,~
3,12,1,2,1,~
3,12,1,2,2,0
3,12,1,2,3,0
3,12,1,2,4,0.25
3,12,1,2,5,0
3,12,1,2,6,0
3,12,1,2,7,0
3,12,1,2,8,0
3,12,1,2,9,0.17
3,12,1,2,10,0
3,12,1,2,11,0
3,12,1,2,12,0
3,12,1,2,13,0.15
3,12,1,2,14,0
3,12,1,2,15,0
3,12,1,2,16,0
3,12,1,2,17,0
3,12,1,2,18,0
3,12,1,2,19,0.26
3,12,1,2,20,0
3,12,1,2,21,0
3,12,2,0,0,130.22
3,12,2,0,1,-1.56
3,12,2,0,2,1.19
3,12,2,0,3,4.17
3,12,2,0,4,4.59
3,12,2,0,5,3.95
3,12,2,0,6,4.05
3,12,2,0,7,3.51
3,12,2,0,8,5.66
3,12,2,0,9,4.19
3,12,2,0,10,3.68
3,12,2,0,11,3.55
3,12,2,0,12,4.06
3,12,2,0,13,3.89
3,12,2,0,14,3.89
3,12,2,0,15,3.49
3,12,2,0,16,4.08
3,12,2,0,17,3.45
3,12,2,0,18,3.14
3,12,2,0,19,3.48
3,12,2,0,20,3.29
3,12,2,0,21,2.73
3,12,2,1,0,88.36
3,12,2,1,1,-1.62
3,12,2,1,2,1.19
3,12,2,1,3,4.17
3,12,2,1,4,4.33
3,12,2,1,5,3.72
3,12,2,1,6,4.05
3,12,2,1,7,3.31
3,12,2,1,8,5.11
3,12,2,1,9,4.02
3,12,2,1,10,3.18
3,12,2,1,11,3.55
3,12,2,1,12,3.59
3,12,2,1,13,3.74
3,12,2,1,14,3.75
3,12,2,1,15,3.49
3,12,2,1,16,4.08
3,12,2,1,17,3.18
3,12,2,1,18,3.14
3,12,2,1,19,3.36
3,12,2,1,20,3.03
3,12,2,1,21,2.23
3,12,2,2,0,~
3,12,2,2,1,~
3,12,2,2,2,0
