"IM Race-Ethnicity no Unknown","IM Modelling Subsite","18_Age Categories for NordPred","IM Histology with All","Incidence 5-year LATEST","Crude Rate","Count","Population"
3,2,12,0,0,2.32,50,2155434
3,2,12,0,1,1.95,60,3079107
3,2,12,0,2,2.60,97,3730487
3,2,12,0,3,2.45,103,4202604
3,2,12,1,0,2.04,44,2155434
3,2,12,1,1,1.40,43,3079107
3,2,12,1,2,2.20,82,3730487
3,2,12,1,3,2.17,91,4202604
3,2,12,2,0,0.23,5,2155434
3,2,12,2,1,0.32,10,3079107
3,2,12,2,2,0.13,5,3730487
3,2,12,2,3,0.07,3,4202604
3,2,13,0,0,3.25,53,1628298
3,2,13,0,1,2.83,63,2224992
3,2,13,0,2,3.18,99,3117477
3,2,13,0,3,3.88,145,3734311
3,2,13,1,0,2.76,45,1628298
3,2,13,1,1,2.52,56,2224992
3,2,13,1,2,2.66,83,3117477
3,2,13,1,3,3.11,116,3734311
3,2,13,2,0,0.31,5,1628298
3,2,13,2,1,0.09,2,2224992
3,2,13,2,2,0.38,12,3117477
3,2,13,2,3,0.37,14,3734311
3,2,14,0,0,5.36,70,1306441
3,2,14,0,1,4.02,67,1667764
3,2,14,0,2,5.15,116,2251601
3,2,14,0,3,5.23,162,3100397
3,2,14,1,0,4.67,61,1306441
3,2,14,1,1,3.60,60,1667764
3,2,14,1,2,4.53,102,2251601
3,2,14,1,3,4.42,137,3100397
3,2,14,2,0,0.23,3,1306441
3,2,14,2,1,0.06,1,1667764
3,2,14,2,2,0.22,5,2251601
3,2,14,2,3,0.52,16,3100397
3,2,15,0,0,7.20,76,1055022
3,2,15,0,1,7.59,97,1278024
3,2,15,0,2,5.09,83,1630552
3,2,15,0,3,7.03,155,2203561
3,2,15,1,0,6.45,68,1055022
3,2,15,1,1,7.04,90,1278024
3,2,15,1,2,4.60,75,1630552
3,2,15,1,3,5.94,131,2203561
3,2,15,2,0,0.19,2,1055022
3,2,15,2,1,0.31,4,1278024
3,2,15,2,2,0.37,6,1630552
3,2,15,2,3,0.73,16,2203561
3,2,16,0,0,10.12,80,790898
3,2,16,0,1,9.79,94,960393
3,2,16,0,2,8.13,96,1180092
3,2,16,0,3,7.68,118,1536621
3,2,16,1,0,9.23,73,790898
3,2,16,1,1,9.16,88,960393
3,2,16,1,2,6.61,78,1180092
3,2,16,1,3,6.83,105,1536621
3,2,16,2,0,0.25,2,790898
3,2,16,2,1,0.10,1,960393
3,2,16,2,2,0.59,7,1180092
3,2,16,2,3,0.46,7,1536621
3,2,17,0,0,14.22,69,485125
3,2,17,0,1,10.56,69,653245
3,2,17,0,2,10.13,83,819475
3,2,17,0,3,8.84,92,1041049
3,2,17,1,0,13.19,64,485125
3,2,17,1,1,10.10,66,653245
3,2,17,1,2,9.03,74,819475
3,2,17,1,3,7.88,82,1041049
3,2,17,2,0,0.41,2,485125
3,2,17,2,1,0.15,1,653245
3,2,17,2,2,0.37,3,819475
3,2,17,2,3,0.38,4,1041049
3,2,18,0,0,13.35,46,344634
3,2,18,0,1,9.67,49,506756
3,2,18,0,2,12.90,97,751889
3,2,18,0,3,7.64,83,1086578
3,2,18,1,0,9.87,34,344634
3,2,18,1,1,8.88,45,506756
3,2,18,1,2,11.17,84,751889
3,2,18,1,3,6.44,70,1086578
3,2,18,2,0,0.87,3,344634
3,2,18,2,1,0.20,1,506756
3,2,18,2,2,0.00,0,751889
3,2,18,2,3,0.37,4,1086578
3,2,19,0,0,1.21,565,46576733
3,2,19,0,1,1.17,634,54203987
3,2,19,0,2,1.33,825,62179645
3,2,19,0,3,1.47,1042,70983300
3,2,19,1,0,1.06,496,46576733
3,2,19,1,1,1.05,567,54203987
3,2,19,1,2,1.14,709,62179645
3,2,19,1,3,1.27,903,70983300
3,2,19,2,0,0.06,28,46576733
3,2,19,2,1,0.05,27,54203987
3,2,19,2,2,0.09,53,62179645
3,2,19,2,3,0.10,71,70983300
3,3,0,0,0,0.00,0,3126930
3,3,0,0,1,0.00,0,3559414
3,3,0,0,2,0.00,0,3900380
3,3,0,0,3,0.00,0,4465608
3,3,0,1,0,0.00,0,3126930
3,3,0,1,1,0.00,0,3559414
3,3,0,1,2,0.00,0,3900380
3,3,0,1,3,0.00,0,4465608
3,3,0,2,0,0.00,0,3126930
3,3,0,2,1,0.00,0,3559414
3,3,0,2,2,0.00,0,3900380
3,3,0,2,3,0.00,0,4465608
3,3,1,0,0,0.00,0,3052649
3,3,1,0,1,0.00,0,3343857
3,3,1,0,2,0.00,0,3851540
3,3,1,0,3,0.00,0,4223109
3,3,1,1,0,0.00,0,3052649
3,3,1,1,1,0.00,0,3343857
3,3,1,1,2,0.00,0,3851540
3,3,1,1,3,0.00,0,4223109
3,3,1,2,0,0.00,0,3052649
3,3,1,2,1,0.00,0,3343857
3,3,1,2,2,0.00,0,3851540
3,3,1,2,3,0.00,0,4223109
3,3,2,0,0,0.06,2,3159566
3,3,2,0,1,0.00,0,3442674
3,3,2,0,2,0.00,0,3744012
3,3,2,0,3,0.02,1,4104173
3,3,2,1,0,0.00,0,3159566
3,3,2,1,1,0.00,0,3442674
3,3,2,1,2,0.00,0,3744012
3,3,2,1,3,0.02,1,4104173
3,3,2,2,0,0.06,2,3159566
3,3,2,2,1,0.00,0,3442674
3,3,2,2,2,0.00,0,3744012
3,3,2,2,3,0.00,0,4104173
3,3,3,0,0,0.03,1,3254688
3,3,3,0,1,0.03,1,3655524
3,3,3,0,2,0.10,4,3873880
3,3,3,0,3,0.05,2,4127240
3,3,3,1,0,0.03,1,3254688
3,3,3,1,1,0.03,1,3655524
3,3,3,1,2,0.05,2,3873880
3,3,3,1,3,0.02,1,4127240
3,3,3,2,0,0.00,0,3254688
3,3,3,2,1,0.00,0,3655524
3,3,3,2,2,0.05,2,3873880
3,3,3,2,3,0.02,1,4127240
3,3,4,0,0,0.00,0,3700624
3,3,4,0,1,0.10,4,4068385
3,3,4,0,2,0.15,7,4569365
3,3,4,0,3,0.17,8,4657842
3,3,4,1,0,0.00,0,3700624
3,3,4,1,1,0.07,3,4068385
3,3,4,1,2,0.13,6,4569365
3,3,4,1,3,0.17,8,4657842
3,3,4,2,0,0.00,0,3700624
3,3,4,2,1,0.02,1,4068385
3,3,4,2,2,0.02,1,4569365
3,3,4,2,3,0.00,0,4657842
3,3,5,0,0,0.19,8,4156133
3,3,5,0,1,0.30,14,4673961
3,3,5,0,2,0.27,14,5093875
3,3,5,0,3,0.24,14,5908075
3,3,5,1,0,0.12,5,4156133
3,3,5,1,1,0.30,14,4673961
3,3,5,1,2,0.26,13,5093875
3,3,5,1,3,0.24,14,5908075
3,3,5,2,0,0.07,3,4156133
3,3,5,2,1,0.00,0,4673961
3,3,5,2,2,0.00,0,5093875
3,3,5,2,3,0.00,0,5908075
3,3,6,0,0,0.47,20,4235267
3,3,6,0,1,0.45,21,4638420
3,3,6,0,2,0.41,21,5148064
3,3,6,0,3,0.43,26,6004349
3,3,6,1,0,0.43,18,4235267
3,3,6,1,1,0.34,16,4638420
3,3,6,1,2,0.37,19,5148064
3,3,6,1,3,0.33,20,6004349
3,3,6,2,0,0.02,1,4235267
3,3,6,2,1,0.11,5,4638420
3,3,6,2,2,0.04,2,5148064
3,3,6,2,3,0.03,2,6004349
3,3,7,0,0,0.96,38,3949294
3,3,7,0,1,0.69,32,4612356
3,3,7,0,2,0.63,32,5049424
3,3,7,0,3,0.65,37,5678875
3,3,7,1,0,0.78,31,3949294
3,3,7,1,1,0.63,29,4612356
3,3,7,1,2,0.40,20,5049424
3,3,7,1,3,0.51,29,5678875
3,3,7,2,0,0.08,3,3949294
3,3,7,2,1,0.02,1,4612356
3,3,7,2,2,0.16,8,5049424
3,3,7,2,3,0.09,5,5678875
3,3,8,0,0,0.24,69,28635151
3,3,8,0,1,0.23,72,31994591
3,3,8,0,2,0.22,78,35230540
3,3,8,0,3,0.22,88,39169271
3,3,8,1,0,0.19,55,28635151
3,3,8,1,1,0.20,63,31994591
3,3,8,1,2,0.17,60,35230540
3,3,8,1,3,0.19,73,39169271
3,3,8,2,0,0.03,9,28635151
3,3,8,2,1,0.02,7,31994591
3,3,8,2,2,0.04,13,35230540
3,3,8,2,3,0.02,8,39169271
3,3,9,0,0,1.86,70,3768424
3,3,9,0,1,1.52,64,4205727
3,3,9,0,2,1.06,52,4885823
3,3,9,0,3,1.01,54,5344663
3,3,9,1,0,1.49,56,3768424
3,3,9,1,1,1.05,44,4205727
3,3,9,1,2,0.88,43,4885823
3,3,9,1,3,0.69,37,5344663
3,3,9,2,0,0.21,8,3768424
3,3,9,2,1,0.36,15,4205727
3,3,9,2,2,0.10,5,4885823
3,3,9,2,3,0.19,10,5344663
3,3,10,0,0,2.73,94,3443116
3,3,10,0,1,2.30,92,4003519
3,3,10,0,2,2.01,89,4423161
3,3,10,0,3,1.64,83,5052018
3,3,10,1,0,2.21,76,3443116
3,3,10,1,1,1.85,74,4003519
3,3,10,1,2,1.54,68,4423161
3,3,10,1,3,1.13,57,5052018
3,3,10,2,0,0.20,7,3443116
3,3,10,2,1,0.22,9,4003519
3,3,10,2,2,0.18,8,4423161
3,3,10,2,3,0.42,21,5052018
3,3,11,0,0,3.61,107,2964190
3,3,11,0,1,3.39,123,3629869
3,3,11,0,2,3.25,135,4158548
3,3,11,0,3,2.86,129,4512227
3,3,11,1,0,2.94,87,2964190
3,3,11,1,1,2.81,102,3629869
3,3,11,1,2,2.57,107,4158548
3,3,11,1,3,2.11,95,4512227
3,3,11,2,0,0.30,9,2964190
3,3,11,2,1,0.28,10,3629869
3,3,11,2,2,0.43,18,4158548
3,3,11,2,3,0.66,30,4512227
3,3,12,0,0,6.36,137,2155434
3,3,12,0,1,5.20,160,3079107
3,3,12,0,2,4.29,160,3730487
3,3,12,0,3,4.38,184,4202604
3,3,12,1,0,5.01,108,2155434
3,3,12,1,1,4.19,129,3079107
3,3,12,1,2,3.35,125,3730487
3,3,12,1,3,2.97,125,4202604
3,3,12,2,0,0.79,17,2155434
3,3,12,2,1,0.71,22,3079107
3,3,12,2,2,0.62,23,3730487
3,3,12,2,3,0.88,37,4202604
3,3,13,0,0,8.11,132,1628298
3,3,13,0,1,6.88,153,2224992
3,3,13,0,2,6.06,189,3117477
3,3,13,0,3,5.38,201,3734311
3,3,13,1,0,7.37,120,1628298
3,3,13,1,1,5.35,119,2224992
3,3,13,1,2,4.52,141,3117477
3,3,13,1,3,4.04,151,3734311
3,3,13,2,0,0.18,3,1628298
3,3,13,2,1,0.76,17,2224992
3,3,13,2,2,1.15,36,3117477
3,3,13,2,3,1.10,41,3734311
3,3,14,0,0,13.32,174,1306441
3,3,14,0,1,11.33,189,1667764
3,3,14,0,2,9.46,213,2251601
3,3,14,0,3,7.81,242,3100397
3,3,14,1,0,10.64,139,1306441
3,3,14,1,1,8.99,150,1667764
3,3,14,1,2,7.33,165,2251601
3,3,14,1,3,5.84,181,3100397
3,3,14,2,0,1.22,16,1306441
3,3,14,2,1,1.44,24,1667764
3,3,14,2,2,1.07,24,2251601
3,3,14,2,3,1.42,44,3100397
3,3,15,0,0,18.01,190,1055022
3,3,15,0,1,14.87,190,1278024
3,3,15,0,2,11.90,194,1630552
3,3,15,0,3,9.98,220,2203561
3,3,15,1,0,14.98,158,1055022
3,3,15,1,1,11.19,143,1278024
3,3,15,1,2,8.71,142,1630552
3,3,15,1,3,7.08,156,2203561
3,3,15,2,0,0.85,9,1055022
3,3,15,2,1,1.64,21,1278024
3,3,15,2,2,1.66,27,1630552
3,3,15,2,3,1.45,32,2203561
3,3,16,0,0,23.64,187,790898
3,3,16,0,1,18.53,178,960393
3,3,16,0,2,18.39,217,1180092
3,3,16,0,3,12.89,198,1536621
3,3,16,1,0,19.98,158,790898
3,3,16,1,1,14.99,144,960393
3,3,16,1,2,14.91,176,1180092
3,3,16,1,3,9.31,143,1536621
3,3,16,2,0,0.89,7,790898
3,3,16,2,1,1.15,11,960393
3,3,16,2,2,1.53,18,1180092
3,3,16,2,3,2.02,31,1536621
3,3,17,0,0,32.16,156,485125
3,3,17,0,1,20.51,134,653245
3,3,17,0,2,22.09,181,819475
3,3,17,0,3,16.52,172,1041049
3,3,17,1,0,23.50,114,485125
3,3,17,1,1,15.16,99,653245
3,3,17,1,2,15.74,129,819475
3,3,17,1,3,11.62,121,1041049
3,3,17,2,0,1.65,8,485125
3,3,17,2,1,0.92,6,653245
3,3,17,2,2,1.95,16,819475
3,3,17,2,3,1.92,20,1041049
3,3,18,0,0,44.10,152,344634
3,3,18,0,1,34.53,175,506756
3,3,18,0,2,29.13,219,751889
3,3,18,0,3,20.89,227,1086578
3,3,18,1,0,31.92,110,344634
3,3,18,1,1,24.86,126,506756
3,3,18,1,2,18.22,137,751889
3,3,18,1,3,12.98,141,1086578
3,3,18,2,0,0.87,3,344634
3,3,18,2,1,0.79,4,506756
3,3,18,2,2,1.46,11,751889
3,3,18,2,3,0.92,10,1086578
3,3,19,0,0,3.15,1468,46576733
3,3,19,0,1,2.82,1530,54203987
3,3,19,0,2,2.78,1727,62179645
3,3,19,0,3,2.53,1798,70983300
3,3,19,1,0,2.54,1181,46576733
3,3,19,1,1,2.20,1193,54203987
3,3,19,1,2,2.08,1293,62179645
3,3,19,1,3,1.80,1280,70983300
3,3,19,2,0,0.21,96,46576733
3,3,19,2,1,0.27,146,54203987
3,3,19,2,2,0.32,199,62179645
3,3,19,2,3,0.40,284,70983300
4,0,0,0,0,0.01,1,14664645
4,0,0,0,1,0.01,1,16625947
4,0,0,0,2,0.01,1,17183780
4,0,0,0,3,0.01,1,16698384
4,0,0,1,0,0.00,0,14664645
4,0,0,1,1,0.00,0,16625947
4,0,0,1,2,0.01,1,17183780
4,0,0,1,3,0.00,0,16698384
4,0,0,2,0,0.00,0,14664645
4,0,0,2,1,0.00,0,16625947
4,0,0,2,2,0.00,0,17183780
4,0,0,2,3,0.00,0,16698384
4,0,1,0,0,0.00,0,13743144
4,0,1,0,1,0.00,0,14837091
4,0,1,0,2,0.00,0,16982522
4,0,1,0,3,0.00,0,17366982
4,0,1,1,0,0.00,0,13743144
4,0,1,1,1,0.00,0,14837091
4,0,1,1,2,0.00,0,16982522
4,0,1,1,3,0.00,0,17366982
4,0,1,2,0,0.00,0,13743144
4,0,1,2,1,0.00,0,14837091
4,0,1,2,2,0.00,0,16982522
4,0,1,2,3,0.00,0,17366982
4,0,2,0,0,0.03,4,13221015
4,0,2,0,1,0.01,2,15036439
4,0,2,0,2,0.06,10,16165777
4,0,2,0,3,0.04,7,17208853
4,0,2,1,0,0.01,1,13221015
4,0,2,1,1,0.01,2,15036439
4,0,2,1,2,0.03,5,16165777
4,0,2,1,3,0.01,1,17208853
4,0,2,2,0,0.02,2,13221015
4,0,2,2,1,0.00,0,15036439
4,0,2,2,2,0.03,5,16165777
4,0,2,2,3,0.02,4,17208853
4,0,3,0,0,0.06,8,12378256
4,0,3,0,1,0.07,10,14636694
4,0,3,0,2,0.04,6,15952302
4,0,3,0,3,0.08,14,16488620
4,0,3,1,0,0.03,4,12378256
4,0,3,1,1,0.05,7,14636694
4,0,3,1,2,0.03,4,15952302
4,0,3,1,3,0.05,9,16488620
4,0,3,2,0,0.02,2,12378256
4,0,3,2,1,0.01,2,14636694
4,0,3,2,2,0.00,0,15952302
4,0,3,2,3,0.03,5,16488620
4,0,4,0,0,0.27,35,13110068
4,0,4,0,1,0.29,41,14096627
4,0,4,0,2,0.35,55,15764114
4,0,4,0,3,0.31,51,16359223
4,0,4,1,0,0.21,27,13110068
4,0,4,1,1,0.23,33,14096627
4,0,4,1,2,0.22,35,15764114
4,0,4,1,3,0.24,40,16359223
4,0,4,2,0,0.02,2,13110068
4,0,4,2,1,0.01,2,14096627
4,0,4,2,2,0.08,12,15764114
4,0,4,2,3,0.03,5,16359223
4,0,5,0,0,0.72,92,12863318
4,0,5,0,1,0.83,118,14202008
4,0,5,0,2,0.75,113,14975884
4,0,5,0,3,0.71,115,16212828
4,0,5,1,0,0.55,71,12863318
4,0,5,1,1,0.71,101,14202008
4,0,5,1,2,0.64,96,14975884
4,0,5,1,3,0.58,94,16212828
4,0,5,2,0,0.09,11,12863318
4,0,5,2,1,0.08,11,14202008
4,0,5,2,2,0.06,9,14975884
4,0,5,2,3,0.08,13,16212828
4,0,6,0,0,1.61,197,12246299
4,0,6,0,1,1.70,227,13361857
4,0,6,0,2,1.92,280,14594471
4,0,6,0,3,1.87,284,15165568
4,0,6,1,0,1.33,163,12246299
4,0,6,1,1,1.44,193,13361857
4,0,6,1,2,1.56,227,14594471
4,0,6,1,3,1.46,221,15165568
4,0,6,2,0,0.15,18,12246299
4,0,6,2,1,0.16,22,13361857
4,0,6,2,2,0.25,36,14594471
4,0,6,2,3,0.33,50,15165568
4,0,7,0,0,2.95,325,11034025
4,0,7,0,1,2.69,336,12506881
4,0,7,0,2,3.01,408,13570412
4,0,7,0,3,3.62,527,14562030
4,0,7,1,0,2.52,278,11034025
4,0,7,1,1,2.13,267,12506881
4,0,7,1,2,2.42,328,13570412
4,0,7,1,3,2.75,401,14562030
4,0,7,2,0,0.26,29,11034025
4,0,7,2,1,0.42,53,12506881
4,0,7,2,2,0.43,58,13570412
4,0,7,2,3,0.70,102,14562030
4,0,8,0,0,0.64,662,103260770
4,0,8,0,1,0.64,735,115303544
4,0,8,0,2,0.70,873,125189262
4,0,8,0,3,0.77,999,130062488
4,0,8,1,0,0.53,544,103260770
4,0,8,1,1,0.52,603,115303544
4,0,8,1,2,0.56,696,125189262
4,0,8,1,3,0.59,766,130062488
4,0,8,2,0,0.06,64,103260770
4,0,8,2,1,0.08,90,115303544
4,0,8,2,2,0.10,120,125189262
4,0,8,2,3,0.14,179,130062488
4,0,9,0,0,4.56,431,9455780
4,0,9,0,1,4.43,494,11150309
4,0,9,0,2,5.16,648,12561691
4,0,9,0,3,5.70,763,13392694
4,0,9,1,0,3.78,357,9455780
4,0,9,1,1,3.64,406,11150309
4,0,9,1,2,4.26,535,12561691
4,0,9,1,3,4.18,560,13392694
4,0,9,2,0,0.48,45,9455780
4,0,9,2,1,0.51,57,11150309
4,0,9,2,2,0.69,87,12561691
4,0,9,2,3,1.16,155,13392694
4,0,10,0,0,7.73,575,7440410
4,0,10,0,1,7.83,741,9460461
4,0,10,0,2,7.66,848,11066194
4,0,10,0,3,7.93,975,12289666
4,0,10,1,0,6.45,480,7440410
4,0,10,1,1,6.28,594,9460461
4,0,10,1,2,5.92,655,11066194
4,0,10,1,3,6.05,743,12289666
4,0,10,2,0,0.73,54,7440410
4,0,10,2,1,1.16,110,9460461
4,0,10,2,2,1.36,151,11066194
4,0,10,2,3,1.53,188,12289666
4,0,11,0,0,11.53,660,5724160
4,0,11,0,1,11.60,866,7467894
4,0,11,0,2,11.55,1083,9373719
4,0,11,0,3,11.60,1245,10732555
4,0,11,1,0,9.92,568,5724160
4,0,11,1,1,9.47,707,7467894
4,0,11,1,2,8.98,842,9373719
4,0,11,1,3,8.77,941,10732555
4,0,11,2,0,0.87,50,5724160
4,0,11,2,1,1.39,104,7467894
4,0,11,2,2,1.81,170,9373719
4,0,11,2,3,2.25,241,10732555
4,0,12,0,0,19.55,804,4111531
4,0,12,0,1,16.15,914,5659139
4,0,12,0,2,16.62,1219,7335038
4,0,12,0,3,16.86,1519,9011532
4,0,12,1,0,16.90,695,4111531
4,0,12,1,1,13.32,754,5659139
4,0,12,1,2,13.16,965,7335038
4,0,12,1,3,12.62,1137,9011532
4,0,12,2,0,1.68,69,4111531
4,0,12,2,1,1.91,108,5659139
4,0,12,2,2,2.37,174,7335038
4,0,12,2,3,3.14,283,9011532
4,0,13,0,0,27.44,818,2981097
4,0,13,0,1,26.05,1039,3988358
4,0,13,0,2,22.66,1234,5445417
4,0,13,0,3,22.98,1602,6971167
4,0,13,1,0,23.41,698,2981097
4,0,13,1,1,21.16,844,3988358
4,0,13,1,2,17.98,979,5445417
4,0,13,1,3,16.98,1184,6971167
4,0,13,2,0,1.74,52,2981097
4,0,13,2,1,3.11,124,3988358
4,0,13,2,2,3.31,180,5445417
4,0,13,2,3,4.36,304,6971167
4,0,14,0,0,43.73,1018,2327817
4,0,14,0,1,38.15,1090,2857317
4,0,14,0,2,34.21,1309,3826061
4,0,14,0,3,33.04,1683,5093164
4,0,14,1,0,37.59,875,2327817
4,0,14,1,1,32.30,923,2857317
4,0,14,1,2,26.79,1025,3826061
4,0,14,1,3,25.23,1285,5093164
4,0,14,2,0,2.88,67,2327817
4,0,14,2,1,3.81,109,2857317
4,0,14,2,2,4.70,180,3826061
4,0,14,2,3,5.60,285,5093164
4,0,15,0,0,60.77,1106,1819963
4,0,15,0,1,49.98,1076,2152917
4,0,15,0,2,49.48,1313,2653557
4,0,15,0,3,44.08,1550,3516006
4,0,15,1,0,53.63,976,1819963
4,0,15,1,1,43.15,929,2152917
4,0,15,1,2,40.40,1072,2653557
4,0,15,1,3,33.96,1194,3516006
4,0,15,2,0,3.19,58,1819963
4,0,15,2,1,3.67,79,2152917
4,0,15,2,2,5.77,153,2653557
4,0,15,2,3,6.74,237,3516006
4,0,16,0,0,75.99,984,1294864
4,0,16,0,1,71.98,1151,1599120
4,0,16,0,2,60.76,1164,1915602
4,0,16,0,3,54.12,1278,2361593
4,0,16,1,0,65.95,854,1294864
4,0,16,1,1,62.03,992,1599120
4,0,16,1,2,49.85,955,1915602
4,0,16,1,3,43.19,1020,2361593
4,0,16,2,0,2.63,34,1294864
4,0,16,2,1,4.31,69,1599120
4,0,16,2,2,6.11,117,1915602
4,0,16,2,3,6.73,159,2361593
4,0,17,0,0,98.13,736,749995
4,0,17,0,1,79.19,826,1043114
4,0,17,0,2,73.45,974,1326037
4,0,17,0,3,62.37,1001,1604879
4,0,17,1,0,83.33,625,749995
4,0,17,1,1,66.24,691,1043114
4,0,17,1,2,59.50,789,1326037
4,0,17,1,3,49.41,793,1604879
4,0,17,2,0,3.60,27,749995
4,0,17,2,1,4.70,49,1043114
4,0,17,2,2,6.33,84,1326037
4,0,17,2,3,6.42,103,1604879
4,0,18,0,0,104.26,583,559183
4,0,18,0,1,94.68,717,757300
4,0,18,0,2,78.61,861,1095238
4,0,18,0,3,67.24,1024,1522815
4,0,18,1,0,86.55,484,559183
4,0,18,1,1,76.06,576,757300
4,0,18,1,2,62.45,684,1095238
4,0,18,1,3,52.07,793,1522815
4,0,18,2,0,2.32,13,559183
4,0,18,2,1,3.43,26,757300
4,0,18,2,2,4.38,48,1095238
4,0,18,2,3,3.94,60,1522815
4,0,19,0,0,6.00,8377,139725570
4,0,19,0,1,5.98,9649,161439473
4,0,19,0,2,6.34,11526,181787816
4,0,19,0,3,6.94,13639,196558559
4,0,19,1,0,5.12,7156,139725570
4,0,19,1,1,4.97,8019,161439473
4,0,19,1,2,5.06,9197,181787816
4,0,19,1,3,5.30,10416,196558559
4,0,19,2,0,0.38,533,139725570
4,0,19,2,1,0.57,925,161439473
4,0,19,2,2,0.81,1464,181787816
4,0,19,2,3,1.12,2194,196558559
4,1,0,0,0,0.01,1,14664645
4,1,0,0,1,0.00,0,16625947
4,1,0,0,2,0.00,0,17183780
4,1,0,0,3,0.01,1,16698384
4,1,0,1,0,0.00,0,14664645
4,1,0,1,1,0.00,0,16625947
4,1,0,1,2,0.00,0,17183780
4,1,0,1,3,0.00,0,16698384
4,1,0,2,0,0.00,0,14664645
4,1,0,2,1,0.00,0,16625947
4,1,0,2,2,0.00,0,17183780
4,1,0,2,3,0.00,0,16698384
4,1,1,0,0,0.00,0,13743144
4,1,1,0,1,0.00,0,14837091
4,1,1,0,2,0.00,0,16982522
4,1,1,0,3,0.00,0,17366982
4,1,1,1,0,0.00,0,13743144
4,1,1,1,1,0.00,0,14837091
4,1,1,1,2,0.00,0,16982522
4,1,1,1,3,0.00,0,17366982
4,1,1,2,0,0.00,0,13743144
4,1,1,2,1,0.00,0,14837091
4,1,1,2,2,0.00,0,16982522
4,1,1,2,3,0.00,0,17366982
4,1,2,0,0,0.01,1,13221015
4,1,2,0,1,0.01,2,15036439
4,1,2,0,2,0.02,4,16165777
4,1,2,0,3,0.02,3,17208853
4,1,2,1,0,0.00,0,13221015
4,1,2,1,1,0.01,2,15036439
4,1,2,1,2,0.01,2,16165777
4,1,2,1,3,0.01,1,17208853
4,1,2,2,0,0.01,1,13221015
4,1,2,2,1,0.00,0,15036439
4,1,2,2,2,0.01,2,16165777
4,1,2,2,3,0.01,1,17208853
4,1,3,0,0,0.01,1,12378256
4,1,3,0,1,0.01,2,14636694
4,1,3,0,2,0.01,1,15952302
4,1,3,0,3,0.02,4,16488620
4,1,3,1,0,0.00,0,12378256
4,1,3,1,1,0.01,1,14636694
4,1,3,1,2,0.01,1,15952302
4,1,3,1,3,0.02,3,16488620
4,1,3,2,0,0.01,1,12378256
4,1,3,2,1,0.00,0,14636694
4,1,3,2,2,0.00,0,15952302
4,1,3,2,3,0.01,1,16488620
4,1,4,0,0,0.10,13,13110068
4,1,4,0,1,0.13,19,14096627
4,1,4,0,2,0.20,32,15764114
4,1,4,0,3,0.16,26,16359223
4,1,4,1,0,0.08,10,13110068
4,1,4,1,1,0.11,16,14096627
4,1,4,1,2,0.15,23,15764114
4,1,4,1,3,0.13,21,16359223
4,1,4,2,0,0.02,2,13110068
4,1,4,2,1,0.01,1,14096627
4,1,4,2,2,0.06,9,15764114
4,1,4,2,3,0.01,2,16359223
4,1,5,0,0,0.23,29,12863318
4,1,5,0,1,0.43,61,14202008
4,1,5,0,2,0.41,61,14975884
4,1,5,0,3,0.31,51,16212828
4,1,5,1,0,0.17,22,12863318
4,1,5,1,1,0.38,54,14202008
4,1,5,1,2,0.35,53,14975884
4,1,5,1,3,0.25,41,16212828
4,1,5,2,0,0.04,5,12863318
4,1,5,2,1,0.04,5,14202008
4,1,5,2,2,0.03,5,14975884
4,1,5,2,3,0.06,10,16212828
4,1,6,0,0,0.87,107,12246299
4,1,6,0,1,0.83,111,13361857
4,1,6,0,2,0.95,138,14594471
4,1,6,0,3,0.90,136,15165568
4,1,6,1,0,0.73,89,12246299
4,1,6,1,1,0.72,96,13361857
4,1,6,1,2,0.78,114,14594471
4,1,6,1,3,0.71,108,15165568
4,1,6,2,0,0.10,12,12246299
4,1,6,2,1,0.09,12,13361857
4,1,6,2,2,0.16,23,14594471
4,1,6,2,3,0.17,26,15165568
4,1,7,0,0,1.50,166,11034025
4,1,7,0,1,1.31,164,12506881
4,1,7,0,2,1.40,190,13570412
4,1,7,0,3,1.79,260,14562030
4,1,7,1,0,1.29,142,11034025
4,1,7,1,1,1.06,132,12506881
4,1,7,1,2,1.15,156,13570412
4,1,7,1,3,1.40,204,14562030
4,1,7,2,0,0.15,17,11034025
4,1,7,2,1,0.23,29,12506881
4,1,7,2,2,0.25,34,13570412
4,1,7,2,3,0.36,52,14562030
4,1,8,0,0,0.31,318,103260770
4,1,8,0,1,0.31,359,115303544
4,1,8,0,2,0.34,426,125189262
4,1,8,0,3,0.37,481,130062488
4,1,8,1,0,0.25,263,103260770
4,1,8,1,1,0.26,301,115303544
4,1,8,1,2,0.28,349,125189262
4,1,8,1,3,0.29,378,130062488
4,1,8,2,0,0.04,38,103260770
4,1,8,2,1,0.04,47,115303544
4,1,8,2,2,0.06,73,125189262
4,1,8,2,3,0.07,92,130062488
4,1,9,0,0,2.21,209,9455780
4,1,9,0,1,2.12,236,11150309
4,1,9,0,2,2.62,329,12561691
4,1,9,0,3,2.82,378,13392694
4,1,9,1,0,1.87,177,9455780
4,1,9,1,1,1.83,204,11150309
4,1,9,1,2,2.19,275,12561691
4,1,9,1,3,2.08,279,13392694
4,1,9,2,0,0.29,27,9455780
4,1,9,2,1,0.24,27,11150309
4,1,9,2,2,0.36,45,12561691
4,1,9,2,3,0.67,90,13392694
