"IM Race-Ethnicity no Unknown","18_Age Categories for NordPred","IM Subsite","IM Histology with All","IM 5-year LATEST","Age-Adjusted Rate","Count","Population"
3,15,3,2,3,0.19,115,64775281
3,15,3,3,0,^,^,42718207
3,15,3,3,1,^,^,49646198
3,15,3,3,2,^,^,56807722
3,15,3,3,3,0.02,12,64775281
3,16,0,0,0,1.34,367,42718207
3,16,0,0,1,1.47,497,49646198
3,16,0,0,2,1.27,534,56807722
3,16,0,0,3,1.09,601,64775281
3,16,0,1,0,1.42,390,42718207
3,16,0,1,1,1.57,529,49646198
3,16,0,1,2,1.37,576,56807722
3,16,0,1,3,1.15,637,64775281
3,16,0,2,0,1.31,359,42718207
3,16,0,2,1,1.44,486,49646198
3,16,0,2,2,1.23,514,56807722
3,16,0,2,3,1.02,562,64775281
3,16,0,3,0,^,^,42718207
3,16,0,3,1,0.03,11,49646198
3,16,0,3,2,0.05,20,56807722
3,16,0,3,3,0.07,39,64775281
3,16,1,0,0,0.16,44,42718207
3,16,1,0,1,0.19,65,49646198
3,16,1,0,2,0.15,62,56807722
3,16,1,0,3,0.15,83,64775281
3,16,1,1,0,0.17,47,42718207
3,16,1,1,1,0.20,69,49646198
3,16,1,1,2,0.17,72,56807722
3,16,1,1,3,0.16,87,64775281
3,16,1,2,0,0.16,43,42718207
3,16,1,2,1,0.19,65,49646198
3,16,1,2,2,0.15,61,56807722
3,16,1,2,3,0.14,78,64775281
3,16,1,3,0,^,^,42718207
3,16,1,3,1,^,^,49646198
3,16,1,3,2,^,^,56807722
3,16,1,3,3,^,^,64775281
3,16,2,0,0,0.82,223,42718207
3,16,2,0,1,0.91,306,49646198
3,16,2,0,2,0.81,340,56807722
3,16,2,0,3,0.70,392,64775281
3,16,2,1,0,0.83,227,42718207
3,16,2,1,1,0.94,317,49646198
3,16,2,1,2,0.83,351,56807722
3,16,2,1,3,0.72,404,64775281
3,16,2,2,0,0.79,217,42718207
3,16,2,2,1,0.89,299,49646198
3,16,2,2,2,0.78,330,56807722
3,16,2,2,3,0.66,367,64775281
3,16,2,3,0,^,^,42718207
3,16,2,3,1,^,^,49646198
3,16,2,3,2,0.02,10,56807722
3,16,2,3,3,0.04,25,64775281
3,16,3,0,0,0.37,100,42718207
3,16,3,0,1,0.37,126,49646198
3,16,3,0,2,0.32,132,56807722
3,16,3,0,3,0.23,126,64775281
3,16,3,1,0,0.42,116,42718207
3,16,3,1,1,0.42,143,49646198
3,16,3,1,2,0.37,153,56807722
3,16,3,1,3,0.27,146,64775281
3,16,3,2,0,0.36,99,42718207
3,16,3,2,1,0.36,122,49646198
3,16,3,2,2,0.30,123,56807722
3,16,3,2,3,0.22,117,64775281
3,16,3,3,0,^,^,42718207
3,16,3,3,1,^,^,49646198
3,16,3,3,2,^,^,56807722
3,16,3,3,3,^,^,64775281
3,17,0,0,0,1.25,315,42718207
3,17,0,0,1,1.34,450,49646198
3,17,0,0,2,1.22,540,56807722
3,17,0,0,3,0.96,560,64775281
3,17,0,1,0,1.40,351,42718207
3,17,0,1,1,1.48,497,49646198
3,17,0,1,2,1.34,591,56807722
3,17,0,1,3,1.05,609,64775281
3,17,0,2,0,1.22,306,42718207
3,17,0,2,1,1.31,441,49646198
3,17,0,2,2,1.17,515,56807722
3,17,0,2,3,0.93,539,64775281
3,17,0,3,0,^,^,42718207
3,17,0,3,1,^,^,49646198
3,17,0,3,2,0.06,25,56807722
3,17,0,3,3,0.04,21,64775281
3,17,1,0,0,0.16,39,42718207
3,17,1,0,1,0.16,53,49646198
3,17,1,0,2,0.15,68,56807722
3,17,1,0,3,0.13,77,64775281
3,17,1,1,0,0.17,42,42718207
3,17,1,1,1,0.16,55,49646198
3,17,1,1,2,0.17,73,56807722
3,17,1,1,3,0.14,83,64775281
3,17,1,2,0,0.15,37,42718207
3,17,1,2,1,0.16,53,49646198
3,17,1,2,2,0.15,67,56807722
3,17,1,2,3,0.13,75,64775281
3,17,1,3,0,^,^,42718207
3,17,1,3,1,^,^,49646198
3,17,1,3,2,^,^,56807722
3,17,1,3,3,^,^,64775281
3,17,2,0,0,0.80,201,42718207
3,17,2,0,1,0.92,308,49646198
3,17,2,0,2,0.79,350,56807722
3,17,2,0,3,0.64,375,64775281
3,17,2,1,0,0.83,209,42718207
3,17,2,1,1,0.97,325,49646198
3,17,2,1,2,0.82,363,56807722
3,17,2,1,3,0.66,385,64775281
3,17,2,2,0,0.79,198,42718207
3,17,2,2,1,0.90,302,49646198
3,17,2,2,2,0.77,340,56807722
3,17,2,2,3,0.62,362,64775281
3,17,2,3,0,^,^,42718207
3,17,2,3,1,^,^,49646198
3,17,2,3,2,0.02,10,56807722
3,17,2,3,3,0.02,13,64775281
3,17,3,0,0,0.30,75,42718207
3,17,3,0,1,0.26,89,49646198
3,17,3,0,2,0.28,122,56807722
3,17,3,0,3,0.19,108,64775281
3,17,3,1,0,0.40,100,42718207
3,17,3,1,1,0.34,117,49646198
3,17,3,1,2,0.35,155,56807722
3,17,3,1,3,0.25,141,64775281
3,17,3,2,0,0.28,71,42718207
3,17,3,2,1,0.25,86,49646198
3,17,3,2,2,0.25,108,56807722
3,17,3,2,3,0.18,102,64775281
3,17,3,3,0,^,^,42718207
3,17,3,3,1,^,^,49646198
3,17,3,3,2,0.03,14,56807722
3,17,3,3,3,^,^,64775281
3,18,0,0,0,1.55,326,42718207
3,18,0,0,1,1.45,449,49646198
3,18,0,0,2,1.18,541,56807722
3,18,0,0,3,0.93,616,64775281
3,18,0,1,0,1.81,381,42718207
3,18,0,1,1,1.68,519,49646198
3,18,0,1,2,1.40,643,56807722
3,18,0,1,3,1.09,722,64775281
3,18,0,2,0,1.51,319,42718207
3,18,0,2,1,1.40,434,49646198
3,18,0,2,2,1.14,523,56807722
3,18,0,2,3,0.90,595,64775281
3,18,0,3,0,^,^,42718207
3,18,0,3,1,0.05,15,49646198
3,18,0,3,2,0.04,18,56807722
3,18,0,3,3,0.03,21,64775281
3,18,1,0,0,0.15,31,42718207
3,18,1,0,1,0.12,37,49646198
3,18,1,0,2,0.15,68,56807722
3,18,1,0,3,0.10,65,64775281
3,18,1,1,0,0.18,39,42718207
3,18,1,1,1,0.13,40,49646198
3,18,1,1,2,0.17,80,56807722
3,18,1,1,3,0.11,73,64775281
3,18,1,2,0,0.14,29,42718207
3,18,1,2,1,0.11,35,49646198
3,18,1,2,2,0.15,68,56807722
3,18,1,2,3,0.10,64,64775281
3,18,1,3,0,^,^,42718207
3,18,1,3,1,^,^,49646198
3,18,1,3,2,^,^,56807722
3,18,1,3,3,^,^,64775281
3,18,2,0,0,1.02,216,42718207
3,18,2,0,1,0.97,300,49646198
3,18,2,0,2,0.76,348,56807722
3,18,2,0,3,0.63,416,64775281
3,18,2,1,0,1.10,233,42718207
3,18,2,1,1,1.04,321,49646198
3,18,2,1,2,0.82,375,56807722
3,18,2,1,3,0.67,446,64775281
3,18,2,2,0,1.00,211,42718207
3,18,2,2,1,0.94,292,49646198
3,18,2,2,2,0.73,334,56807722
3,18,2,2,3,0.61,403,64775281
3,18,2,3,0,^,^,42718207
3,18,2,3,1,^,^,49646198
3,18,2,3,2,0.03,14,56807722
3,18,2,3,3,0.02,13,64775281
3,18,3,0,0,0.37,79,42718207
3,18,3,0,1,0.36,112,49646198
3,18,3,0,2,0.27,125,56807722
3,18,3,0,3,0.20,135,64775281
3,18,3,1,0,0.52,109,42718207
3,18,3,1,1,0.51,158,49646198
3,18,3,1,2,0.41,188,56807722
3,18,3,1,3,0.31,203,64775281
3,18,3,2,0,0.37,79,42718207
3,18,3,2,1,0.35,107,49646198
3,18,3,2,2,0.26,121,56807722
3,18,3,2,3,0.19,128,64775281
3,18,3,3,0,^,^,42718207
3,18,3,3,1,^,^,49646198
3,18,3,3,2,^,^,56807722
3,18,3,3,3,^,^,64775281
3,19,0,0,0,7.86,2389,42718207
3,19,0,0,1,8.53,3350,49646198
3,19,0,0,2,7.45,3775,56807722
3,19,0,0,3,6.59,4299,64775281
3,19,0,1,0,8.60,2595,42718207
3,19,0,1,1,9.25,3621,49646198
3,19,0,1,2,8.15,4116,56807722
3,19,0,1,3,7.15,4668,64775281
3,19,0,2,0,7.68,2337,42718207
3,19,0,2,1,8.28,3250,49646198
3,19,0,2,2,7.13,3618,56807722
3,19,0,2,3,6.23,4061,64775281
3,19,0,3,0,0.18,52,42718207
3,19,0,3,1,0.25,100,49646198
3,19,0,3,2,0.31,157,56807722
3,19,0,3,3,0.36,238,64775281
3,19,1,0,0,0.94,292,42718207
3,19,1,0,1,0.98,388,49646198
3,19,1,0,2,0.97,504,56807722
3,19,1,0,3,0.97,643,64775281
3,19,1,1,0,1.04,320,42718207
3,19,1,1,1,1.04,413,49646198
3,19,1,1,2,1.08,556,56807722
3,19,1,1,3,1.05,695,64775281
3,19,1,2,0,0.91,284,42718207
3,19,1,2,1,0.95,374,49646198
3,19,1,2,2,0.94,487,56807722
3,19,1,2,3,0.93,614,64775281
3,19,1,3,0,^,^,42718207
3,19,1,3,1,0.03,14,49646198
3,19,1,3,2,0.03,17,56807722
3,19,1,3,3,0.04,29,64775281
3,19,2,0,0,4.70,1399,42718207
3,19,2,0,1,5.30,2049,49646198
3,19,2,0,2,4.59,2298,56807722
3,19,2,0,3,4.00,2586,64775281
3,19,2,1,0,4.88,1448,42718207
3,19,2,1,1,5.53,2132,49646198
3,19,2,1,2,4.78,2387,56807722
3,19,2,1,3,4.15,2686,64775281
3,19,2,2,0,4.60,1371,42718207
3,19,2,2,1,5.18,2000,49646198
3,19,2,2,2,4.43,2219,56807722
3,19,2,2,3,3.82,2466,64775281
3,19,2,3,0,0.10,28,42718207
3,19,2,3,1,0.13,49,49646198
3,19,2,3,2,0.16,79,56807722
3,19,2,3,3,0.19,120,64775281
3,19,3,0,0,2.22,698,42718207
3,19,3,0,1,2.25,913,49646198
3,19,3,0,2,1.88,973,56807722
3,19,3,0,3,1.61,1070,64775281
3,19,3,1,0,2.67,827,42718207
3,19,3,1,1,2.68,1076,49646198
3,19,3,1,2,2.30,1173,56807722
3,19,3,1,3,1.95,1287,64775281
3,19,3,2,0,2.17,682,42718207
3,19,3,2,1,2.15,876,49646198
3,19,3,2,2,1.76,912,56807722
3,19,3,2,3,1.48,981,64775281
3,19,3,3,0,0.05,16,42718207
3,19,3,3,1,0.09,37,49646198
3,19,3,3,2,0.12,61,56807722
3,19,3,3,3,0.13,89,64775281
4,0,0,0,0,^,^,129117594
4,0,0,0,1,^,^,149167428
4,0,0,0,2,^,^,167959696
4,0,0,0,3,^,^,181646527
4,0,0,1,0,^,^,129117594
4,0,0,1,1,^,^,149167428
4,0,0,1,2,^,^,167959696
4,0,0,1,3,^,^,181646527
4,0,0,2,0,^,^,129117594
4,0,0,2,1,^,^,149167428
4,0,0,2,2,^,^,167959696
4,0,0,2,3,^,^,181646527
4,0,0,3,0,^,^,129117594
4,0,0,3,1,^,^,149167428
4,0,0,3,2,^,^,167959696
4,0,0,3,3,^,^,181646527
4,0,1,0,0,^,^,129117594
4,0,1,0,1,^,^,149167428
4,0,1,0,2,^,^,167959696
4,0,1,0,3,^,^,181646527
4,0,1,1,0,^,^,129117594
4,0,1,1,1,^,^,149167428
4,0,1,1,2,^,^,167959696
4,0,1,1,3,^,^,181646527
4,0,1,2,0,^,^,129117594
4,0,1,2,1,^,^,149167428
4,0,1,2,2,^,^,167959696
4,0,1,2,3,^,^,181646527
4,0,1,3,0,^,^,129117594
4,0,1,3,1,^,^,149167428
4,0,1,3,2,^,^,167959696
4,0,1,3,3,^,^,181646527
4,0,2,0,0,^,^,129117594
4,0,2,0,1,^,^,149167428
4,0,2,0,2,^,^,167959696
4,0,2,0,3,^,^,181646527
4,0,2,1,0,^,^,129117594
4,0,2,1,1,^,^,149167428
4,0,2,1,2,^,^,167959696
4,0,2,1,3,^,^,181646527
4,0,2,2,0,^,^,129117594
4,0,2,2,1,^,^,149167428
4,0,2,2,2,^,^,167959696
4,0,2,2,3,^,^,181646527
4,0,2,3,0,^,^,129117594
4,0,2,3,1,^,^,149167428
4,0,2,3,2,^,^,167959696
4,0,2,3,3,^,^,181646527
4,0,3,0,0,^,^,129117594
4,0,3,0,1,^,^,149167428
4,0,3,0,2,^,^,167959696
4,0,3,0,3,^,^,181646527
4,0,3,1,0,^,^,129117594
4,0,3,1,1,^,^,149167428
4,0,3,1,2,^,^,167959696
4,0,3,1,3,^,^,181646527
4,0,3,2,0,^,^,129117594
4,0,3,2,1,^,^,149167428
4,0,3,2,2,^,^,167959696
4,0,3,2,3,^,^,181646527
4,0,3,3,0,^,^,129117594
4,0,3,3,1,^,^,149167428
4,0,3,3,2,^,^,167959696
4,0,3,3,3,^,^,181646527
4,1,0,0,0,^,^,129117594
4,1,0,0,1,^,^,149167428
4,1,0,0,2,^,^,167959696
4,1,0,0,3,^,^,181646527
4,1,0,1,0,^,^,129117594
4,1,0,1,1,^,^,149167428
4,1,0,1,2,^,^,167959696
4,1,0,1,3,^,^,181646527
4,1,0,2,0,^,^,129117594
4,1,0,2,1,^,^,149167428
4,1,0,2,2,^,^,167959696
4,1,0,2,3,^,^,181646527
4,1,0,3,0,^,^,129117594
4,1,0,3,1,^,^,149167428
4,1,0,3,2,^,^,167959696
4,1,0,3,3,^,^,181646527
4,1,1,0,0,^,^,129117594
4,1,1,0,1,^,^,149167428
4,1,1,0,2,^,^,167959696
4,1,1,0,3,^,^,181646527
4,1,1,1,0,^,^,129117594
4,1,1,1,1,^,^,149167428
4,1,1,1,2,^,^,167959696
4,1,1,1,3,^,^,181646527
4,1,1,2,0,^,^,129117594
4,1,1,2,1,^,^,149167428
4,1,1,2,2,^,^,167959696
4,1,1,2,3,^,^,181646527
4,1,1,3,0,^,^,129117594
4,1,1,3,1,^,^,149167428
4,1,1,3,2,^,^,167959696
4,1,1,3,3,^,^,181646527
4,1,2,0,0,^,^,129117594
4,1,2,0,1,^,^,149167428
4,1,2,0,2,^,^,167959696
4,1,2,0,3,^,^,181646527
4,1,2,1,0,^,^,129117594
4,1,2,1,1,^,^,149167428
4,1,2,1,2,^,^,167959696
4,1,2,1,3,^,^,181646527
4,1,2,2,0,^,^,129117594
4,1,2,2,1,^,^,149167428
4,1,2,2,2,^,^,167959696
4,1,2,2,3,^,^,181646527
4,1,2,3,0,^,^,129117594
4,1,2,3,1,^,^,149167428
4,1,2,3,2,^,^,167959696
4,1,2,3,3,^,^,181646527
4,1,3,0,0,^,^,129117594
4,1,3,0,1,^,^,149167428
4,1,3,0,2,^,^,167959696
4,1,3,0,3,^,^,181646527
4,1,3,1,0,^,^,129117594
4,1,3,1,1,^,^,149167428
4,1,3,1,2,^,^,167959696
4,1,3,1,3,^,^,181646527
4,1,3,2,0,^,^,129117594
4,1,3,2,1,^,^,149167428
4,1,3,2,2,^,^,167959696
4,1,3,2,3,^,^,181646527
4,1,3,3,0,^,^,129117594
4,1,3,3,1,^,^,149167428
4,1,3,3,2,^,^,167959696
4,1,3,3,3,^,^,181646527
4,2,0,0,0,^,^,129117594
4,2,0,0,1,^,^,149167428
4,2,0,0,2,^,^,167959696
4,2,0,0,3,^,^,181646527
4,2,0,1,0,^,^,129117594
4,2,0,1,1,^,^,149167428
4,2,0,1,2,^,^,167959696
4,2,0,1,3,^,^,181646527
4,2,0,2,0,^,^,129117594
4,2,0,2,1,^,^,149167428
4,2,0,2,2,^,^,167959696
4,2,0,2,3,^,^,181646527
4,2,0,3,0,^,^,129117594
4,2,0,3,1,^,^,149167428
4,2,0,3,2,^,^,167959696
4,2,0,3,3,^,^,181646527
4,2,1,0,0,^,^,129117594
4,2,1,0,1,^,^,149167428
4,2,1,0,2,^,^,167959696
4,2,1,0,3,^,^,181646527
4,2,1,1,0,^,^,129117594
4,2,1,1,1,^,^,149167428
4,2,1,1,2,^,^,167959696
4,2,1,1,3,^,^,181646527
4,2,1,2,0,^,^,129117594
4,2,1,2,1,^,^,149167428
4,2,1,2,2,^,^,167959696
4,2,1,2,3,^,^,181646527
4,2,1,3,0,^,^,129117594
4,2,1,3,1,^,^,149167428
4,2,1,3,2,^,^,167959696
4,2,1,3,3,^,^,181646527
4,2,2,0,0,^,^,129117594
4,2,2,0,1,^,^,149167428
4,2,2,0,2,^,^,167959696
4,2,2,0,3,^,^,181646527
4,2,2,1,0,^,^,129117594
4,2,2,1,1,^,^,149167428
4,2,2,1,2,^,^,167959696
4,2,2,1,3,^,^,181646527
4,2,2,2,0,^,^,129117594
4,2,2,2,1,^,^,149167428
4,2,2,2,2,^,^,167959696
4,2,2,2,3,^,^,181646527
4,2,2,3,0,^,^,129117594
4,2,2,3,1,^,^,149167428
4,2,2,3,2,^,^,167959696
4,2,2,3,3,^,^,181646527
4,2,3,0,0,^,^,129117594
4,2,3,0,1,^,^,149167428
4,2,3,0,2,^,^,167959696
4,2,3,0,3,^,^,181646527
4,2,3,1,0,^,^,129117594
4,2,3,1,1,^,^,149167428
4,2,3,1,2,^,^,167959696
4,2,3,1,3,^,^,181646527
4,2,3,2,0,^,^,129117594
4,2,3,2,1,^,^,149167428
4,2,3,2,2,^,^,167959696
4,2,3,2,3,^,^,181646527
4,2,3,3,0,^,^,129117594
4,2,3,3,1,^,^,149167428
4,2,3,3,2,^,^,167959696
4,2,3,3,3,^,^,181646527
4,3,0,0,0,^,^,129117594
4,3,0,0,1,^,^,149167428
4,3,0,0,2,^,^,167959696
4,3,0,0,3,^,^,181646527
4,3,0,1,0,^,^,129117594
4,3,0,1,1,0.01,10,149167428
4,3,0,1,2,^,^,167959696
4,3,0,1,3,^,^,181646527
4,3,0,2,0,^,^,129117594
4,3,0,2,1,^,^,149167428
4,3,0,2,2,^,^,167959696
4,3,0,2,3,^,^,181646527
4,3,0,3,0,^,^,129117594
4,3,0,3,1,^,^,149167428
4,3,0,3,2,^,^,167959696
4,3,0,3,3,^,^,181646527
4,3,1,0,0,^,^,129117594
4,3,1,0,1,^,^,149167428
4,3,1,0,2,^,^,167959696
4,3,1,0,3,^,^,181646527
4,3,1,1,0,^,^,129117594
4,3,1,1,1,^,^,149167428
4,3,1,1,2,^,^,167959696
4,3,1,1,3,^,^,181646527
4,3,1,2,0,^,^,129117594
4,3,1,2,1,^,^,149167428
4,3,1,2,2,^,^,167959696
4,3,1,2,3,^,^,181646527
4,3,1,3,0,^,^,129117594
4,3,1,3,1,^,^,149167428
4,3,1,3,2,^,^,167959696
4,3,1,3,3,^,^,181646527
4,3,2,0,0,^,^,129117594
4,3,2,0,1,^,^,149167428
4,3,2,0,2,^,^,167959696
4,3,2,0,3,^,^,181646527
4,3,2,1,0,^,^,129117594
4,3,2,1,1,^,^,149167428
4,3,2,1,2,^,^,167959696
4,3,2,1,3,^,^,181646527
4,3,2,2,0,^,^,129117594
4,3,2,2,1,^,^,149167428
4,3,2,2,2,^,^,167959696
4,3,2,2,3,^,^,181646527
4,3,2,3,0,^,^,129117594
4,3,2,3,1,^,^,149167428
4,3,2,3,2,^,^,167959696
4,3,2,3,3,^,^,181646527
4,3,3,0,0,^,^,129117594
4,3,3,0,1,^,^,149167428
4,3,3,0,2,^,^,167959696
4,3,3,0,3,^,^,181646527
4,3,3,1,0,^,^,129117594
4,3,3,1,1,^,^,149167428
4,3,3,1,2,^,^,167959696
4,3,3,1,3,^,^,181646527
4,3,3,2,0,^,^,129117594
4,3,3,2,1,^,^,149167428
4,3,3,2,2,^,^,167959696
4,3,3,2,3,^,^,181646527
4,3,3,3,0,^,^,129117594
4,3,3,3,1,^,^,149167428
4,3,3,3,2,^,^,167959696
4,3,3,3,3,^,^,181646527
4,4,0,0,0,0.01,14,129117594
4,4,0,0,1,0.01,26,149167428
4,4,0,0,2,0.01,23,167959696
4,4,0,0,3,0.01,25,181646527
4,4,0,1,0,0.01,17,129117594
4,4,0,1,1,0.02,30,149167428
4,4,0,1,2,0.01,26,167959696
4,4,0,1,3,0.01,31,181646527
4,4,0,2,0,0.01,14,129117594
4,4,0,2,1,0.01,25,149167428
4,4,0,2,2,0.01,22,167959696
4,4,0,2,3,0.01,25,181646527
4,4,0,3,0,^,^,129117594
4,4,0,3,1,^,^,149167428
4,4,0,3,2,^,^,167959696
4,4,0,3,3,^,^,181646527
4,4,1,0,0,^,^,129117594
4,4,1,0,1,^,^,149167428
4,4,1,0,2,^,^,167959696
4,4,1,0,3,^,^,181646527
4,4,1,1,0,^,^,129117594
4,4,1,1,1,^,^,149167428
4,4,1,1,2,^,^,167959696
4,4,1,1,3,^,^,181646527
4,4,1,2,0,^,^,129117594
4,4,1,2,1,^,^,149167428
4,4,1,2,2,^,^,167959696
4,4,1,2,3,^,^,181646527
4,4,1,3,0,^,^,129117594
4,4,1,3,1,^,^,149167428
4,4,1,3,2,^,^,167959696
4,4,1,3,3,^,^,181646527
4,4,2,0,0,^,^,129117594
4,4,2,0,1,^,^,149167428
4,4,2,0,2,0.01,14,167959696
4,4,2,0,3,0.01,15,181646527
4,4,2,1,0,^,^,129117594
4,4,2,1,1,^,^,149167428
4,4,2,1,2,0.01,14,167959696
4,4,2,1,3,0.01,18,181646527
4,4,2,2,0,^,^,129117594
4,4,2,2,1,^,^,149167428
4,4,2,2,2,0.01,14,167959696
4,4,2,2,3,0.01,15,181646527
4,4,2,3,0,^,^,129117594
4,4,2,3,1,^,^,149167428
4,4,2,3,2,^,^,167959696
4,4,2,3,3,^,^,181646527
4,4,3,0,0,^,^,129117594
4,4,3,0,1,0.01,11,149167428
4,4,3,0,2,^,^,167959696
4,4,3,0,3,^,^,181646527
4,4,3,1,0,^,^,129117594
4,4,3,1,1,0.01,14,149167428
4,4,3,1,2,^,^,167959696
4,4,3,1,3,0.01,12,181646527
4,4,3,2,0,^,^,129117594
4,4,3,2,1,0.01,11,149167428
4,4,3,2,2,^,^,167959696
4,4,3,2,3,^,^,181646527
4,4,3,3,0,^,^,129117594
4,4,3,3,1,^,^,149167428
4,4,3,3,2,^,^,167959696
4,4,3,3,3,^,^,181646527
4,5,0,0,0,0.03,48,129117594
4,5,0,0,1,0.03,67,149167428
4,5,0,0,2,0.04,74,167959696
4,5,0,0,3,0.03,66,181646527
4,5,0,1,0,0.03,53,129117594
4,5,0,1,1,0.04,70,149167428
4,5,0,1,2,0.04,80,167959696
4,5,0,1,3,0.03,68,181646527
4,5,0,2,0,0.03,45,129117594
4,5,0,2,1,0.03,67,149167428
4,5,0,2,2,0.03,72,167959696
4,5,0,2,3,0.03,65,181646527
4,5,0,3,0,^,^,129117594
4,5,0,3,1,^,^,149167428
4,5,0,3,2,^,^,167959696
4,5,0,3,3,^,^,181646527
4,5,1,0,0,^,^,129117594
4,5,1,0,1,^,^,149167428
4,5,1,0,2,^,^,167959696
4,5,1,0,3,0.00,11,181646527
4,5,1,1,0,0.01,10,129117594
4,5,1,1,1,^,^,149167428
4,5,1,1,2,^,^,167959696
4,5,1,1,3,0.00,11,181646527
4,5,1,2,0,^,^,129117594
4,5,1,2,1,^,^,149167428
4,5,1,2,2,^,^,167959696
4,5,1,2,3,0.00,11,181646527
4,5,1,3,0,^,^,129117594
4,5,1,3,1,^,^,149167428
4,5,1,3,2,^,^,167959696
4,5,1,3,3,^,^,181646527
4,5,2,0,0,0.01,17,129117594
4,5,2,0,1,0.02,32,149167428
4,5,2,0,2,0.02,43,167959696
4,5,2,0,3,0.01,29,181646527
4,5,2,1,0,0.01,17,129117594
4,5,2,1,1,0.02,33,149167428
4,5,2,1,2,0.02,45,167959696
4,5,2,1,3,0.01,29,181646527
4,5,2,2,0,0.01,17,129117594
4,5,2,2,1,0.02,32,149167428
4,5,2,2,2,0.02,43,167959696
4,5,2,2,3,0.01,28,181646527
4,5,2,3,0,^,^,129117594
4,5,2,3,1,^,^,149167428
4,5,2,3,2,^,^,167959696
4,5,2,3,3,^,^,181646527
4,5,3,0,0,0.01,22,129117594
4,5,3,0,1,0.01,28,149167428
4,5,3,0,2,0.01,25,167959696
4,5,3,0,3,0.01,26,181646527
4,5,3,1,0,0.01,26,129117594
4,5,3,1,1,0.02,30,149167428
4,5,3,1,2,0.01,27,167959696
4,5,3,1,3,0.01,28,181646527
4,5,3,2,0,0.01,20,129117594
4,5,3,2,1,0.01,28,149167428
4,5,3,2,2,0.01,23,167959696
4,5,3,2,3,0.01,26,181646527
4,5,3,3,0,^,^,129117594
4,5,3,3,1,^,^,149167428
4,5,3,3,2,^,^,167959696
4,5,3,3,3,^,^,181646527
4,6,0,0,0,0.06,95,129117594
4,6,0,0,1,0.09,144,149167428
4,6,0,0,2,0.08,153,167959696
4,6,0,0,3,0.09,173,181646527
4,6,0,1,0,0.07,104,129117594
4,6,0,1,1,0.09,147,149167428
4,6,0,1,2,0.09,163,167959696
4,6,0,1,3,0.10,179,181646527
4,6,0,2,0,0.06,95,129117594
4,6,0,2,1,0.09,140,149167428
4,6,0,2,2,0.08,151,167959696
4,6,0,2,3,0.09,163,181646527
4,6,0,3,0,^,^,129117594
4,6,0,3,1,^,^,149167428
4,6,0,3,2,^,^,167959696
4,6,0,3,3,0.01,10,181646527
4,6,1,0,0,0.01,10,129117594
4,6,1,0,1,0.01,13,149167428
4,6,1,0,2,0.01,17,167959696
4,6,1,0,3,0.02,31,181646527
4,6,1,1,0,0.01,11,129117594
4,6,1,1,1,0.01,14,149167428
4,6,1,1,2,0.01,18,167959696
4,6,1,1,3,0.02,31,181646527
4,6,1,2,0,0.01,10,129117594
4,6,1,2,1,0.01,13,149167428
4,6,1,2,2,0.01,17,167959696
4,6,1,2,3,0.02,30,181646527
4,6,1,3,0,^,^,129117594
4,6,1,3,1,^,^,149167428
4,6,1,3,2,^,^,167959696
4,6,1,3,3,^,^,181646527
4,6,2,0,0,0.03,47,129117594
4,6,2,0,1,0.05,76,149167428
4,6,2,0,2,0.04,70,167959696
4,6,2,0,3,0.04,76,181646527
4,6,2,1,0,0.03,50,129117594
4,6,2,1,1,0.05,77,149167428
4,6,2,1,2,0.04,72,167959696
4,6,2,1,3,0.04,76,181646527
4,6,2,2,0,0.03,47,129117594
4,6,2,2,1,0.05,75,149167428
4,6,2,2,2,0.04,68,167959696
4,6,2,2,3,0.04,73,181646527
4,6,2,3,0,^,^,129117594
4,6,2,3,1,^,^,149167428
4,6,2,3,2,^,^,167959696
4,6,2,3,3,^,^,181646527
4,6,3,0,0,0.02,38,129117594
4,6,3,0,1,0.03,55,149167428
4,6,3,0,2,0.04,66,167959696
4,6,3,0,3,0.04,66,181646527
4,6,3,1,0,0.03,43,129117594
4,6,3,1,1,0.03,56,149167428
4,6,3,1,2,0.04,73,167959696
4,6,3,1,3,0.04,72,181646527
4,6,3,2,0,0.02,38,129117594
4,6,3,2,1,0.03,52,149167428
4,6,3,2,2,0.04,66,167959696
4,6,3,2,3,0.03,60,181646527
4,6,3,3,0,^,^,129117594
4,6,3,3,1,^,^,149167428
4,6,3,3,2,^,^,167959696
4,6,3,3,3,^,^,181646527
4,7,0,0,0,0.13,155,129117594
4,7,0,0,1,0.14,191,149167428
4,7,0,0,2,0.15,232,167959696
4,7,0,0,3,0.18,288,181646527
4,7,0,1,0,0.14,169,129117594
4,7,0,1,1,0.15,200,149167428
4,7,0,1,2,0.16,246,167959696
4,7,0,1,3,0.19,306,181646527
4,7,0,2,0,0.12,152,129117594
4,7,0,2,1,0.14,187,149167428
4,7,0,2,2,0.15,224,167959696
4,7,0,2,3,0.17,275,181646527
4,7,0,3,0,^,^,129117594
4,7,0,3,1,^,^,149167428
4,7,0,3,2,^,^,167959696
4,7,0,3,3,0.01,13,181646527
4,7,1,0,0,0.02,21,129117594
4,7,1,0,1,0.02,27,149167428
4,7,1,0,2,0.02,33,167959696
4,7,1,0,3,0.03,52,181646527
4,7,1,1,0,0.02,22,129117594
4,7,1,1,1,0.02,27,149167428
4,7,1,1,2,0.02,36,167959696
